Term,RGB
short loc_402057,"rgb(101, 179, 1)"
short loc_401E8F,"rgb(101, 178, 2)"
ebx [edi-60h],"rgb(101, 177, 3)"
ebx [edi-40h],"rgb(101, 176, 4)"
short loc_402082,"rgb(101, 175, 5)"
short loc_402159,"rgb(101, 174, 6)"
and [ebx+4],"rgb(101, 173, 7)"
short loc_4021FF,"rgb(101, 172, 8)"
short loc_4021D4,"rgb(101, 171, 9)"
short loc_402229,"rgb(101, 170, 10)"
edi 0FFFFFFABh,"rgb(101, 169, 11)"
call sub_40214A,"rgb(101, 168, 12)"
edx [eax+9Ch],"rgb(101, 167, 13)"
call sub_401A53,"rgb(101, 166, 14)"
call sub_401973,"rgb(101, 165, 15)"
call sub_40175E,"rgb(101, 164, 16)"
call sub_401666,"rgb(101, 163, 17)"
short loc_401F3B,"rgb(101, 162, 18)"
ebx 0FFFFFFE6h,"rgb(101, 161, 19)"
[ebp+var_5C] ebx,"rgb(101, 160, 20)"
ecx 1E98h,"rgb(101, 159, 21)"
ecx 2C34h,"rgb(101, 158, 22)"
edx 1C3Ch,"rgb(101, 157, 23)"
ebx [edi-28h],"rgb(101, 156, 24)"
call sub_401F2E,"rgb(101, 155, 25)"
short loc_401F67,"rgb(101, 154, 26)"
eax 152Eh,"rgb(101, 153, 27)"
eax 18FCh,"rgb(101, 152, 28)"
eax 17D4h,"rgb(101, 151, 29)"
short loc_402031,"rgb(101, 150, 30)"
ebx [ebp+var_5C],"rgb(101, 149, 31)"
short loc_40231D,"rgb(101, 148, 32)"
short loc_402353,"rgb(101, 147, 33)"
eax 3FA0h,"rgb(101, 146, 34)"
short loc_402374,"rgb(101, 145, 35)"
short loc_4023A5,"rgb(101, 144, 36)"
short loc_4023E6,"rgb(101, 143, 37)"
[ebp+var_C] 2Eh,"rgb(101, 142, 38)"
[ebp+var_C] 2Ch,"rgb(101, 141, 39)"
ecx 2EB1h,"rgb(101, 140, 40)"
ebx [ecx-4Ch],"rgb(101, 139, 41)"
call sub_401C85,"rgb(101, 138, 42)"
esi 0FFFFFFCAh,"rgb(101, 137, 43)"
ebx [ecx-1Ch],"rgb(101, 136, 44)"
short loc_40146B,"rgb(101, 135, 45)"
ecx 2BDAh,"rgb(101, 134, 46)"
edx 1CE5h,"rgb(101, 133, 47)"
edi [eax+34h],"rgb(101, 132, 48)"
call sub_401A47,"rgb(101, 131, 49)"
ebx 0FFFFFFE3h,"rgb(100, 179, 2)"
call sub_401A9B,"rgb(100, 178, 3)"
edx 180Ah,"rgb(100, 177, 4)"
edx 1A74h,"rgb(100, 176, 5)"
edi 0FFFFFFC2h,"rgb(100, 175, 6)"
esi [ebx+0D4h],"rgb(100, 174, 7)"
call sub_401B55,"rgb(100, 173, 8)"
call sub_401AFE,"rgb(100, 172, 9)"
esi 0FFFFFF97h,"rgb(100, 171, 10)"
ebx [eax-40h],"rgb(100, 170, 11)"
ebx [eax-0E4h],"rgb(100, 169, 12)"
ebx [eax-0ACh],"rgb(100, 168, 13)"
ebx [ecx+2Ch],"rgb(100, 167, 14)"
call sub_401172,"rgb(100, 166, 15)"
call sub_401B53,"rgb(100, 165, 16)"
call sub_401BAF,"rgb(100, 164, 17)"
eax [ebp+SystemTimeAsFileTime],"rgb(100, 163, 18)"
eax [ebp+StartupInfo],"rgb(100, 162, 19)"
eax [ebp+PerformanceCount],"rgb(100, 161, 20)"
ecx 302Ch,"rgb(100, 160, 21)"
eax 1F11h,"rgb(100, 159, 22)"
eax 1E6Fh,"rgb(100, 158, 23)"
cl [ecx],"rgb(100, 157, 24)"
[ebp+var_10] 16h,"rgb(100, 156, 25)"
offset OutputString,"rgb(100, 155, 26)"
esi [eax-40h],"rgb(100, 154, 27)"
esi [eax-4Ch],"rgb(100, 153, 28)"
call sub_401A72,"rgb(100, 152, 29)"
edi 0FFFFFFDCh,"rgb(100, 151, 30)"
[ebx+14h] edi,"rgb(100, 150, 31)"
short loc_402451,"rgb(100, 149, 32)"
call sub_4024C5,"rgb(100, 148, 33)"
eax 0CBFh,"rgb(100, 147, 34)"
call sub_401B02,"rgb(100, 146, 35)"
call sub_401AC3,"rgb(100, 145, 36)"
edx [esi-88h],"rgb(100, 144, 37)"
edx [esi-90h],"rgb(100, 143, 38)"
esi [eax-0C0h],"rgb(100, 142, 39)"
[ebx+0C8h] eax,"rgb(100, 141, 40)"
[ebp+var_C] 39h,"rgb(100, 140, 41)"
call sub_40225A,"rgb(100, 139, 42)"
edx [ecx-0F0h],"rgb(100, 138, 43)"
short loc_40191F,"rgb(100, 137, 44)"
call sub_4016C5,"rgb(100, 136, 45)"
ecx 20C3h,"rgb(100, 135, 46)"
call sub_401E46,"rgb(100, 134, 47)"
call sub_401CFB,"rgb(100, 133, 48)"
esi 0FFFFFF9Eh,"rgb(100, 132, 49)"
ebx [eax+84h],"rgb(107, 172, 1)"
call sub_401372,"rgb(107, 171, 2)"
ecx [eax-0E8h],"rgb(107, 170, 3)"
edx 0E8Eh,"rgb(107, 169, 4)"
edx 0F41h,"rgb(107, 168, 5)"
edx [edi-60h],"rgb(107, 167, 6)"
call sub_401975,"rgb(107, 166, 7)"
ecx 0FFFFFFA4h,"rgb(107, 165, 8)"
call sub_4019DF,"rgb(107, 164, 9)"
call sub_4019BD,"rgb(107, 163, 10)"
ecx 550h,"rgb(107, 162, 11)"
eax 216Dh,"rgb(107, 161, 12)"
eax 20E3h,"rgb(107, 160, 13)"
esi [ecx-18h],"rgb(107, 159, 14)"
esi [ecx-4],"rgb(107, 158, 15)"
esi [ebx-60h],"rgb(107, 157, 16)"
eax 293Bh,"rgb(107, 156, 17)"
call sub_402569,"rgb(107, 155, 18)"
call sub_402559,"rgb(107, 154, 19)"
eax 1BA8h,"rgb(107, 153, 20)"
eax 1AE7h,"rgb(107, 152, 21)"
short loc_4022D1,"rgb(107, 151, 22)"
short loc_4022E6,"rgb(107, 150, 23)"
edx [edi-24h],"rgb(107, 149, 24)"
edx [edi-4],"rgb(107, 148, 25)"
edx [edi-50h],"rgb(107, 147, 26)"
[ebp+var_C] 21h,"rgb(107, 146, 27)"
ecx 3616h,"rgb(107, 145, 28)"
or [ebx+4],"rgb(107, 144, 29)"
esi [edx-6Ch],"rgb(107, 143, 30)"
esi [edi-0B8h],"rgb(107, 142, 31)"
call sub_401526,"rgb(107, 141, 32)"
edx [edi+68h],"rgb(107, 140, 33)"
edx [eax+98h],"rgb(107, 139, 34)"
call sub_401751,"rgb(107, 138, 35)"
call sub_401852,"rgb(107, 137, 36)"
[ebx+0ACh] eax,"rgb(107, 136, 37)"
eax 2D2Dh,"rgb(107, 135, 38)"
eax 2B1Dh,"rgb(107, 134, 39)"
[ecx+18h] 2,"rgb(107, 133, 40)"
ecx 7C5h,"rgb(107, 132, 41)"
shr al,"rgb(107, 131, 42)"
esi [ebx+1Ch],"rgb(107, 130, 43)"
[ebp+var_C] 75h,"rgb(107, 129, 44)"
esi [edi-74h],"rgb(107, 128, 45)"
edx 0FFFFFFE7h,"rgb(106, 174, 0)"
edx 0FFFFFFF6h,"rgb(106, 173, 1)"
edx 0FFFFFFCAh,"rgb(106, 172, 2)"
call sub_4017FB,"rgb(106, 171, 3)"
edi 0FFFFFF86h,"rgb(106, 170, 4)"
call sub_4017A9,"rgb(106, 169, 5)"
call sub_4010D6,"rgb(106, 168, 6)"
edx [ebx+6Ch],"rgb(106, 167, 7)"
edx [ebx+94h],"rgb(106, 166, 8)"
edx [ecx+0A8h],"rgb(106, 165, 9)"
edx [ecx-3Ch],"rgb(106, 164, 10)"
esi [ecx+0B4h],"rgb(106, 163, 11)"
esi [ecx+70h],"rgb(106, 162, 12)"
ebx 0FFFFFFA1h,"rgb(106, 161, 13)"
call sub_40220C,"rgb(106, 160, 14)"
ebx 0FFFFFFCBh,"rgb(106, 159, 15)"
ecx 29FDh,"rgb(106, 158, 16)"
short loc_401F07,"rgb(106, 157, 17)"
short loc_40214B,"rgb(106, 156, 18)"
mov [edi+68h],"rgb(106, 155, 19)"
mov [edi+64h],"rgb(106, 154, 20)"
mov [ecx+48h],"rgb(106, 153, 21)"
ecx 0C59h,"rgb(106, 152, 22)"
[ebx+0D0h] eax,"rgb(106, 151, 23)"
[ebx+0Ch] edx,"rgb(106, 150, 24)"
[ebx+0C4h] eax,"rgb(106, 149, 25)"
call sub_40145B,"rgb(106, 148, 26)"
call sub_401ABB,"rgb(106, 147, 27)"
call sub_402292,"rgb(106, 146, 28)"
call sub_402297,"rgb(106, 145, 29)"
short loc_401F7B,"rgb(106, 144, 30)"
eax [edx+44h],"rgb(106, 143, 31)"
mov [ebx+0ACh],"rgb(106, 142, 32)"
short loc_40244A,"rgb(106, 141, 33)"
eax 35E8h,"rgb(106, 140, 34)"
eax 282Fh,"rgb(106, 139, 35)"
[ebx-4] edx,"rgb(106, 138, 36)"
eax 270Bh,"rgb(106, 137, 37)"
eax 25E4h,"rgb(106, 136, 38)"
eax 259Bh,"rgb(106, 135, 39)"
call sub_4011EE,"rgb(106, 134, 40)"
call sub_40113B,"rgb(106, 133, 41)"
[ebp+var_10] 0Dh,"rgb(106, 132, 42)"
dl 64h,"rgb(106, 131, 43)"
dl 0Fh,"rgb(106, 130, 44)"
edi [ecx+30h],"rgb(106, 129, 45)"
edi [ebx-74h],"rgb(106, 128, 46)"
edi [esi+0E0h],"rgb(105, 175, 0)"
ecx 999h,"rgb(105, 174, 1)"
ecx 33EDh,"rgb(105, 173, 2)"
mov [esi+64h],"rgb(105, 172, 3)"
mov [esi+54h],"rgb(105, 171, 4)"
call sub_401539,"rgb(105, 170, 5)"
eax 3A21h,"rgb(105, 169, 6)"
eax 3869h,"rgb(105, 168, 7)"
eax 383Fh,"rgb(105, 167, 8)"
eax 37C0h,"rgb(105, 166, 9)"
eax 3795h,"rgb(105, 165, 10)"
eax 2E63h,"rgb(105, 164, 11)"
eax 2DD8h,"rgb(105, 163, 12)"
ecx 0A39h,"rgb(105, 162, 13)"
mov [ebx+0CCh],"rgb(105, 161, 14)"
mov [ebx+0C8h],"rgb(105, 160, 15)"
mov [ebx+0C0h],"rgb(105, 159, 16)"
call sub_401397,"rgb(105, 158, 17)"
call sub_4011DF,"rgb(105, 157, 18)"
ecx 269h,"rgb(105, 156, 19)"
eax 0E9Ch,"rgb(105, 155, 20)"
call sub_4011D3,"rgb(105, 154, 21)"
eax [esi-0D4h],"rgb(105, 153, 22)"
dd 1000h,"rgb(105, 152, 23)"
eax 1321h,"rgb(105, 151, 24)"
ecx 0FFFFFF10h,"rgb(105, 150, 25)"
[ebp-34h] offset,"rgb(105, 149, 26)"
ecx 36B1h,"rgb(105, 148, 27)"
eax [edx-7Ch],"rgb(105, 147, 28)"
edi [ecx+38h],"rgb(105, 146, 29)"
edi [ebx-9Ch],"rgb(105, 145, 30)"
edi [ebx-30h],"rgb(105, 144, 31)"
edi [edx+6Ch],"rgb(105, 143, 32)"
edi [esi-88h],"rgb(105, 142, 33)"
edi [eax-28h],"rgb(105, 141, 34)"
esi [edi+3Ch],"rgb(105, 140, 35)"
edx 1071h,"rgb(105, 139, 36)"
edx 10AEh,"rgb(105, 138, 37)"
dup(0) 50h,"rgb(105, 137, 38)"
or [edx-18h],"rgb(105, 136, 39)"
edx [ebx-48h],"rgb(105, 135, 40)"
edx [ecx+8Ch],"rgb(105, 134, 41)"
edx [eax-0DCh],"rgb(105, 133, 42)"
ecx 0FFFFFFE6h,"rgb(105, 132, 43)"
call sub_4017DE,"rgb(105, 131, 44)"
eax 0FFFFFF85h,"rgb(105, 130, 45)"
short loc_409294,"rgb(105, 129, 46)"
edx [edi+54h],"rgb(105, 128, 47)"
edx 186h,"rgb(104, 176, 0)"
eax 9F2h,"rgb(104, 175, 1)"
edx 195Ah,"rgb(104, 174, 2)"
eax [ecx-58h],"rgb(104, 173, 3)"
eax [ecx-0FCh],"rgb(104, 172, 4)"
eax [ecx-0BCh],"rgb(104, 171, 5)"
edx 1072h,"rgb(104, 170, 6)"
esi [edi+74h],"rgb(104, 169, 7)"
edi [ebx+44h],"rgb(104, 168, 8)"
edi [eax-74h],"rgb(104, 167, 9)"
edi [eax-98h],"rgb(104, 166, 10)"
edi [esi-68h],"rgb(104, 165, 11)"
edi [esi-40h],"rgb(104, 164, 12)"
edi [esi+4Ch],"rgb(104, 163, 13)"
eax [esi-78h],"rgb(104, 162, 14)"
eax [esi-0C4h],"rgb(104, 161, 15)"
ecx 0FFFFFF9Ah,"rgb(104, 160, 16)"
ecx 1E20h,"rgb(104, 159, 17)"
edx 1D54h,"rgb(104, 158, 18)"
edi [ebx-8],"rgb(104, 157, 19)"
[ebp-24h] 0,"rgb(104, 156, 20)"
eax 0DE5h,"rgb(104, 155, 21)"
eax 14Dh,"rgb(104, 154, 22)"
offset String,"rgb(104, 153, 23)"
ecx 0FFFFFFA9h,"rgb(104, 152, 24)"
eax [esi-44h],"rgb(104, 151, 25)"
eax [edx+98h],"rgb(104, 150, 26)"
short loc_40227B,"rgb(104, 149, 27)"
eax [edi+94h],"rgb(104, 148, 28)"
call sub_4019F2,"rgb(104, 147, 29)"
edi 0FFFFFFE8h,"rgb(104, 146, 30)"
edx [esi+0D0h],"rgb(104, 145, 31)"
edx [esi+64h],"rgb(104, 144, 32)"
edi [ecx+28h],"rgb(104, 143, 33)"
eax 1C46h,"rgb(104, 142, 34)"
eax 1CB0h,"rgb(104, 141, 35)"
rcl dword,"rgb(104, 140, 36)"
ecx 1D73h,"rgb(104, 139, 37)"
eax 1D8Eh,"rgb(104, 138, 38)"
edx 199h,"rgb(104, 137, 39)"
edx 16DCh,"rgb(104, 136, 40)"
eax 16C5h,"rgb(104, 135, 41)"
ecx 3E9Fh,"rgb(104, 134, 42)"
edx 1CBBh,"rgb(104, 133, 43)"
edx 1B34h,"rgb(104, 132, 44)"
[ebp+var_10] 37h,"rgb(104, 131, 45)"
short loc_401082,"rgb(104, 130, 46)"
eax 7F1h,"rgb(104, 129, 47)"
short loc_4010A6,"rgb(104, 128, 48)"
short loc_4010C9,"rgb(103, 177, 0)"
short loc_4010C8,"rgb(103, 176, 1)"
edx 2881h,"rgb(103, 175, 2)"
edi [eax+0B4h],"rgb(103, 174, 3)"
edi [ecx+48h],"rgb(103, 173, 4)"
edx [esi+0A4h],"rgb(103, 172, 5)"
call sub_40195B,"rgb(103, 171, 6)"
eax [edi-0FCh],"rgb(103, 170, 7)"
call sub_40192F,"rgb(103, 169, 8)"
esi [ebx+44h],"rgb(103, 168, 9)"
call sub_401A5B,"rgb(103, 167, 10)"
and [ebp-44h],"rgb(103, 166, 11)"
eax [ecx-78h],"rgb(103, 165, 12)"
eax [edi+7Ch],"rgb(103, 164, 13)"
eax [ecx-0A4h],"rgb(103, 163, 14)"
esi [eax+5Ch],"rgb(103, 162, 15)"
call sub_402275,"rgb(103, 161, 16)"
eax [ebx+88h],"rgb(103, 160, 17)"
eax [ebx+78h],"rgb(103, 159, 18)"
call sub_401977,"rgb(103, 158, 19)"
call sub_401982,"rgb(103, 157, 20)"
edx [esi-78h],"rgb(103, 156, 21)"
esi [eax-0Ch],"rgb(103, 155, 22)"
edx 1B24h,"rgb(103, 154, 23)"
edx 1B21h,"rgb(103, 153, 24)"
call sub_40229A,"rgb(103, 152, 25)"
short loc_401DA3,"rgb(103, 151, 26)"
short loc_401DDF,"rgb(103, 150, 27)"
call sub_401B16,"rgb(103, 149, 28)"
eax 73Bh,"rgb(103, 148, 29)"
ecx 1315h,"rgb(103, 147, 30)"
edx 2E4h,"rgb(103, 146, 31)"
eax 1A5Ch,"rgb(103, 145, 32)"
call sub_4024E4,"rgb(103, 144, 33)"
eax 1BC7h,"rgb(103, 143, 34)"
ecx 2C5h,"rgb(103, 142, 35)"
short loc_40127E,"rgb(103, 141, 36)"
short loc_40704F,"rgb(103, 140, 37)"
short loc_401275,"rgb(103, 139, 38)"
eax 0C0Bh,"rgb(103, 138, 39)"
edx 2B83h,"rgb(103, 137, 40)"
esi [eax-0E0h],"rgb(103, 136, 41)"
short loc_401CFB,"rgb(103, 135, 42)"
call sub_40178A,"rgb(103, 134, 43)"
short loc_401BA3,"rgb(103, 133, 44)"
short loc_401EB7,"rgb(103, 132, 45)"
eax 6FCh,"rgb(103, 131, 46)"
edx 3044h,"rgb(103, 130, 47)"
short loc_401542,"rgb(103, 129, 48)"
short loc_406F5A,"rgb(103, 128, 49)"
edx 26CFh,"rgb(102, 178, 0)"
edx 26D5h,"rgb(102, 177, 1)"
[eax+10h] edx,"rgb(102, 176, 2)"
short loc_401390,"rgb(102, 175, 3)"
short loc_40138E,"rgb(102, 174, 4)"
edx 2D4h,"rgb(102, 173, 5)"
short loc_4013DC,"rgb(102, 172, 6)"
esi [ebx+0A4h],"rgb(102, 171, 7)"
short loc_401AEF,"rgb(102, 170, 8)"
call sub_40215D,"rgb(102, 169, 9)"
call sub_4021D9,"rgb(102, 168, 10)"
short loc_401AE3,"rgb(102, 167, 11)"
short loc_401AF3,"rgb(102, 166, 12)"
short loc_4010C3,"rgb(102, 165, 13)"
esi [edx+10h],"rgb(102, 164, 14)"
esi [edx+3Ch],"rgb(102, 163, 15)"
ebx [eax-80h],"rgb(102, 162, 16)"
call sub_401CA3,"rgb(102, 161, 17)"
ecx 0FFFFFF88h,"rgb(102, 160, 18)"
esi 0FFFFFFA9h,"rgb(102, 159, 19)"
ebx [eax-68h],"rgb(102, 158, 20)"
short loc_40116A,"rgb(102, 157, 21)"
ecx 1BC7h,"rgb(102, 156, 22)"
short loc_4014F9,"rgb(102, 155, 23)"
call sub_402247,"rgb(102, 154, 24)"
call sub_4020CA,"rgb(102, 153, 25)"
call sub_4020DB,"rgb(102, 152, 26)"
short loc_4090F0,"rgb(102, 151, 27)"
short loc_409025,"rgb(102, 150, 28)"
esi [edi+90h],"rgb(102, 149, 29)"
esi [edi-44h],"rgb(102, 148, 30)"
esi [edi-8Ch],"rgb(102, 147, 31)"
short loc_401320,"rgb(102, 146, 32)"
short loc_401330,"rgb(102, 145, 33)"
short loc_40134D,"rgb(102, 144, 34)"
short loc_401620,"rgb(102, 143, 35)"
short loc_401618,"rgb(102, 142, 36)"
ecx 1379h,"rgb(102, 141, 37)"
edx 322h,"rgb(102, 140, 38)"
ecx 0B96h,"rgb(102, 139, 39)"
eax [edx+58h],"rgb(102, 138, 40)"
short loc_40117E,"rgb(102, 137, 41)"
ebx [eax+44h],"rgb(102, 136, 42)"
esi 0FFFFFFAEh,"rgb(102, 135, 43)"
ebx [edi-0B8h],"rgb(102, 134, 44)"
ebx [edi-0A4h],"rgb(102, 133, 45)"
ebx [ecx-64h],"rgb(102, 132, 46)"
ebx [edi-0F8h],"rgb(102, 131, 47)"
eax 695h,"rgb(102, 130, 48)"
short loc_401745,"rgb(102, 129, 49)"
esi [ecx-0ACh],"rgb(101, 179, 0)"
ecx [eax+0E0h],"rgb(101, 178, 1)"
call sub_401FDF,"rgb(101, 177, 2)"
call sub_401B52,"rgb(101, 176, 3)"
call sub_401B33,"rgb(101, 175, 4)"
call sub_4020D1,"rgb(101, 174, 5)"
esi [edi+0E4h],"rgb(101, 173, 6)"
short loc_4019A1,"rgb(101, 172, 7)"
short loc_4019EA,"rgb(101, 171, 8)"
short loc_401A11,"rgb(101, 170, 9)"
short loc_4015A8,"rgb(101, 169, 10)"
short loc_4015D4,"rgb(101, 168, 11)"
short loc_4015D5,"rgb(101, 167, 12)"
short loc_4015E6,"rgb(101, 166, 13)"
short loc_401833,"rgb(101, 165, 14)"
eax 267Ah,"rgb(101, 164, 15)"
short loc_4018A3,"rgb(101, 163, 16)"
ecx 38D4h,"rgb(101, 162, 17)"
short loc_401676,"rgb(101, 161, 18)"
short loc_407102,"rgb(101, 160, 19)"
edx 2F56h,"rgb(101, 159, 20)"
short loc_4014EF,"rgb(101, 158, 21)"
short loc_4016CA,"rgb(101, 157, 22)"
short loc_401980,"rgb(101, 156, 23)"
eax [ebx-64h],"rgb(101, 155, 24)"
ebx [edx+6Ch],"rgb(101, 154, 25)"
ebx [esi-0D8h],"rgb(101, 153, 26)"
ebx [esi-0C8h],"rgb(101, 152, 27)"
ebx [edi-70h],"rgb(101, 151, 28)"
ebx [edx-3Ch],"rgb(101, 150, 29)"
esi [ecx+0B8h],"rgb(101, 149, 30)"
short loc_4019D7,"rgb(101, 148, 31)"
short loc_401B9B,"rgb(101, 147, 32)"
esi [ecx+0B0h],"rgb(101, 146, 33)"
esi [ecx+48h],"rgb(101, 145, 34)"
short loc_401B63,"rgb(101, 144, 35)"
short loc_401B83,"rgb(101, 143, 36)"
short loc_401837,"rgb(101, 142, 37)"
short loc_401A2B,"rgb(101, 141, 38)"
call sub_401F79,"rgb(101, 140, 39)"
call sub_401F01,"rgb(101, 139, 40)"
call sub_401355,"rgb(101, 138, 41)"
call sub_402364,"rgb(101, 137, 42)"
esi [eax+9Ch],"rgb(101, 136, 43)"
[ebp+var_C] 3Eh,"rgb(101, 135, 44)"
ebx 0FFFFFFD8h,"rgb(101, 134, 45)"
call sub_4010E3,"rgb(101, 133, 46)"
short loc_401AA4,"rgb(101, 132, 47)"
edx 3B97h,"rgb(101, 131, 48)"
eax 2908h,"rgb(101, 130, 49)"
eax 2464h,"rgb(100, 179, 1)"
eax 6AAh,"rgb(100, 178, 2)"
short loc_4016A1,"rgb(100, 177, 3)"
short loc_4016B7,"rgb(100, 176, 4)"
eax 2730h,"rgb(100, 175, 5)"
short loc_40196E,"rgb(100, 174, 6)"
short loc_401C36,"rgb(100, 173, 7)"
esi [ecx+80h],"rgb(100, 172, 8)"
short loc_401A50,"rgb(100, 171, 9)"
short loc_401828,"rgb(100, 170, 10)"
short loc_40183B,"rgb(100, 169, 11)"
short loc_401A71,"rgb(100, 168, 12)"
short loc_401A99,"rgb(100, 167, 13)"
short loc_401AAF,"rgb(100, 166, 14)"
ebx 0FFFFFFDAh,"rgb(100, 165, 15)"
call sub_401E9E,"rgb(100, 164, 16)"
short loc_40234F,"rgb(100, 163, 17)"
call sub_401DD2,"rgb(100, 162, 18)"
call sub_401E17,"rgb(100, 161, 19)"
[ebp+var_C] 30h,"rgb(100, 160, 20)"
short loc_401883,"rgb(100, 159, 21)"
call sub_4014CB,"rgb(100, 158, 22)"
call sub_40131F,"rgb(100, 157, 23)"
call sub_401352,"rgb(100, 156, 24)"
eax [ecx-90h],"rgb(100, 155, 25)"
eax [ecx-6Ch],"rgb(100, 154, 26)"
eax [ecx-0F8h],"rgb(100, 153, 27)"
call sub_401075,"rgb(100, 152, 28)"
call sub_40107D,"rgb(100, 151, 29)"
call sub_402383,"rgb(100, 150, 30)"
eax 29C9h,"rgb(100, 149, 31)"
edx 3D9Ah,"rgb(100, 148, 32)"
call sub_401D1A,"rgb(100, 147, 33)"
call sub_401CF6,"rgb(100, 146, 34)"
call sub_401113,"rgb(100, 145, 35)"
short loc_4016AF,"rgb(100, 144, 36)"
call sub_4021DA,"rgb(100, 143, 37)"
ecx [edi+13Ch],"rgb(100, 142, 38)"
call sub_40161A,"rgb(100, 141, 39)"
esi [ecx+40h],"rgb(100, 140, 40)"
ecx 763h,"rgb(100, 139, 41)"
short loc_4072A5,"rgb(100, 138, 42)"
short loc_401912,"rgb(100, 137, 43)"
eax 612h,"rgb(100, 136, 44)"
ecx 197Bh,"rgb(100, 135, 45)"
short loc_401B51,"rgb(100, 134, 46)"
short loc_401B96,"rgb(100, 133, 47)"
short loc_401BB0,"rgb(100, 132, 48)"
eax [ecx+0E0h],"rgb(100, 131, 49)"
ecx [esi+70h],"rgb(107, 172, 0)"
ecx [esi+80h],"rgb(107, 171, 1)"
call sub_4012D5,"rgb(107, 170, 2)"
call sub_401D86,"rgb(107, 169, 3)"
call sub_40155F,"rgb(107, 168, 4)"
call sub_40154E,"rgb(107, 167, 5)"
ebx 0FFFFFFEEh,"rgb(107, 166, 6)"
call sub_402192,"rgb(107, 165, 7)"
call sub_4020F9,"rgb(107, 164, 8)"
ecx 0FFFFFFA1h,"rgb(107, 163, 9)"
ecx 0FFFFFFD0h,"rgb(107, 162, 10)"
short loc_401A7D,"rgb(107, 161, 11)"
short loc_401A52,"rgb(107, 160, 12)"
short loc_401A69,"rgb(107, 159, 13)"
short loc_401A77,"rgb(107, 158, 14)"
eax 2BCh,"rgb(107, 157, 15)"
ecx 2E29h,"rgb(107, 156, 16)"
short loc_401CD6,"rgb(107, 155, 17)"
short loc_401D11,"rgb(107, 154, 18)"
short loc_401D0D,"rgb(107, 153, 19)"
esi [eax-70h],"rgb(107, 152, 20)"
call sub_4023D3,"rgb(107, 151, 21)"
ecx [eax+94h],"rgb(107, 150, 22)"
short loc_401C41,"rgb(107, 149, 23)"
eax [edi+54h],"rgb(107, 148, 24)"
call sub_4015B3,"rgb(107, 147, 25)"
ecx [esi+8Ch],"rgb(107, 146, 26)"
ecx [esi-0ACh],"rgb(107, 145, 27)"
ecx [esi-0DCh],"rgb(107, 144, 28)"
short loc_401A4E,"rgb(107, 143, 29)"
short loc_401A47,"rgb(107, 142, 30)"
call sub_401AA6,"rgb(107, 141, 31)"
ebx [eax-0B4h],"rgb(107, 140, 32)"
ebx [eax-10h],"rgb(107, 139, 33)"
short loc_4013D0,"rgb(107, 138, 34)"
short loc_4012D1,"rgb(107, 137, 35)"
call sub_4018F2,"rgb(107, 136, 36)"
edi 0FFFFFFA0h,"rgb(107, 135, 37)"
short loc_401227,"rgb(107, 134, 38)"
esi 0FFFFFFBEh,"rgb(107, 133, 39)"
eax 5BDh,"rgb(107, 132, 40)"
short loc_401AC2,"rgb(107, 131, 41)"
ecx 79Dh,"rgb(107, 130, 42)"
short loc_401B67,"rgb(107, 129, 43)"
short loc_401D88,"rgb(107, 128, 44)"
ebx 240h,"rgb(106, 173, 0)"
eax 2CEh,"rgb(106, 172, 1)"
edx 4B7h,"rgb(106, 171, 2)"
eax 0B5Bh,"rgb(106, 170, 3)"
edx 4DBh,"rgb(106, 169, 4)"
short loc_401DF9,"rgb(106, 168, 5)"
esi [eax+98h],"rgb(106, 167, 6)"
eax 2FF4h,"rgb(106, 166, 7)"
eax 3038h,"rgb(106, 165, 8)"
short loc_40204C,"rgb(106, 164, 9)"
short loc_401E05,"rgb(106, 163, 10)"
[edx+0Ch] ecx,"rgb(106, 162, 11)"
short loc_401C79,"rgb(106, 161, 12)"
short loc_401C72,"rgb(106, 160, 13)"
short loc_401C90,"rgb(106, 159, 14)"
short loc_401C9C,"rgb(106, 158, 15)"
short loc_401C9B,"rgb(106, 157, 16)"
short loc_401E9A,"rgb(106, 156, 17)"
short loc_401F08,"rgb(106, 155, 18)"
short loc_401F16,"rgb(106, 154, 19)"
[ebp+var_10] 11h,"rgb(106, 153, 20)"
short loc_401EDF,"rgb(106, 152, 21)"
call sub_401B67,"rgb(106, 151, 22)"
call sub_401CAB,"rgb(106, 150, 23)"
call sub_401C91,"rgb(106, 149, 24)"
call sub_401B65,"rgb(106, 148, 25)"
short loc_40121F,"rgb(106, 147, 26)"
call sub_401CF1,"rgb(106, 146, 27)"
call sub_402082,"rgb(106, 145, 28)"
short loc_401D8A,"rgb(106, 144, 29)"
eax [edi-0F0h],"rgb(106, 143, 30)"
call sub_4017D9,"rgb(106, 142, 31)"
call sub_40197D,"rgb(106, 141, 32)"
ecx [edx+30h],"rgb(106, 140, 33)"
edi 0FFFFFF9Fh,"rgb(106, 139, 34)"
ecx 0FFFFFFC1h,"rgb(106, 138, 35)"
call sub_40191D,"rgb(106, 137, 36)"
call sub_4018EE,"rgb(106, 136, 37)"
edx [eax-0E4h],"rgb(106, 135, 38)"
call sub_40114E,"rgb(106, 134, 39)"
short loc_4010D3,"rgb(106, 133, 40)"
call sub_4021B5,"rgb(106, 132, 41)"
ebx 0FFFFFFC3h,"rgb(106, 131, 42)"
