Term,RGB
call sub_4033C0,"rgb(177, 55, 57)"
ptr [ecx+ebx*2],"rgb(177, 54, 58)"
fild [esp+40h+var_18],"rgb(177, 53, 59)"
ptr [ecx+3Dh],"rgb(177, 52, 60)"
edi [eax+90h],"rgb(177, 51, 61)"
call sub_404AF4,"rgb(177, 50, 62)"
ecx [esp+48h+var_20],"rgb(176, 63, 50)"
eax [esp+22Ch+var_210],"rgb(176, 62, 51)"
bh 0FFh,"rgb(176, 61, 52)"
short loc_407375,"rgb(176, 60, 53)"
short loc_401F67,"rgb(176, 59, 54)"
[eax+80h] edi,"rgb(176, 58, 55)"
edi [esi+180h],"rgb(176, 57, 56)"
ebp 14h,"rgb(176, 56, 57)"
call sub_4029BE,"rgb(176, 55, 58)"
ecx [esp+90h+var_48],"rgb(176, 54, 59)"
short loc_401CED,"rgb(176, 53, 60)"
short loc_401689,"rgb(176, 52, 61)"
short loc_40138B,"rgb(176, 51, 62)"
short loc_4032C2,"rgb(176, 50, 63)"
call sub_407C00,"rgb(175, 64, 50)"
short loc_4053EF,"rgb(175, 63, 51)"
short loc_4015E0,"rgb(175, 62, 52)"
mov [ebp+Rect.left],"rgb(175, 61, 53)"
dx [ecx+1Eh],"rgb(175, 60, 54)"
short loc_40185B,"rgb(175, 59, 55)"
short loc_401D23,"rgb(175, 58, 56)"
short loc_401D21,"rgb(175, 57, 57)"
call sub_4070A0,"rgb(175, 56, 58)"
ecx [ecx+edi*8],"rgb(175, 55, 59)"
ptr [esi+224h],"rgb(175, 54, 60)"
[ebp+var_15C] edx,"rgb(175, 53, 61)"
esi 7FF8FFF2h,"rgb(175, 52, 62)"
[ecx+1] 0,"rgb(175, 51, 63)"
short loc_401821,"rgb(175, 50, 64)"
call sub_402DA0,"rgb(174, 65, 50)"
short loc_40171D,"rgb(174, 64, 51)"
short loc_401201,"rgb(174, 63, 52)"
mov [esp+40h+var_29],"rgb(174, 62, 53)"
[esi+24h] ax,"rgb(174, 61, 54)"
short loc_401BF1,"rgb(174, 60, 55)"
call ds:MulDiv,"rgb(174, 59, 56)"
ecx [edi+6Ch],"rgb(174, 58, 57)"
al [ebx+2],"rgb(174, 57, 58)"
ecx [ecx+eax*2],"rgb(174, 56, 59)"
dl 0FEh,"rgb(174, 55, 60)"
short loc_40530F,"rgb(174, 54, 61)"
esi 0B8h,"rgb(174, 53, 62)"
call sub_4038D0,"rgb(174, 52, 63)"
ebp [ebx+20Ch],"rgb(174, 51, 64)"
short loc_4023E6,"rgb(174, 50, 65)"
eax [ebp+var_5E8],"rgb(173, 66, 50)"
al [ecx+29h],"rgb(173, 65, 51)"
short loc_4091B5,"rgb(173, 64, 52)"
ecx 0FFFFFFFAh,"rgb(173, 63, 53)"
short loc_401B47,"rgb(173, 62, 54)"
eax [ebp+108h],"rgb(173, 61, 55)"
short loc_402106,"rgb(173, 60, 56)"
[esp+40h+var_24] esi,"rgb(173, 59, 57)"
ptr [eax+110h],"rgb(173, 58, 58)"
[esp+2Ch+var_18] ebx,"rgb(173, 57, 59)"
ebp [esp-19Ch],"rgb(173, 56, 60)"
short loc_401EF3,"rgb(173, 55, 61)"
short loc_401C38,"rgb(173, 54, 62)"
[ebp+19Ch+var_4] eax,"rgb(173, 53, 63)"
short loc_408BB7,"rgb(173, 52, 64)"
esi 50h,"rgb(173, 51, 65)"
[esp+20h+var_10] 0,"rgb(173, 50, 66)"
ecx [esp+90h+var_60],"rgb(172, 67, 50)"
offset unk_40E504,"rgb(172, 66, 51)"
short loc_40175B,"rgb(172, 65, 52)"
short loc_401F8B,"rgb(172, 64, 53)"
short loc_401E3B,"rgb(172, 63, 54)"
edi 0A0h,"rgb(172, 62, 55)"
mov [esp+9Ch+var_68],"rgb(172, 61, 56)"
short loc_401661,"rgb(172, 60, 57)"
bl [edi-1],"rgb(172, 59, 58)"
short loc_402456,"rgb(172, 58, 59)"
short loc_401C2D,"rgb(172, 57, 60)"
short loc_4035B7,"rgb(172, 56, 61)"
ecx 0FFFFFFF5h,"rgb(172, 55, 62)"
short loc_4020DD,"rgb(172, 54, 63)"
short loc_401D13,"rgb(172, 53, 64)"
short loc_401259,"rgb(172, 52, 65)"
call ds:InternetOpenA,"rgb(172, 51, 66)"
short loc_40251B,"rgb(172, 50, 67)"
mov [esp+54h+var_34],"rgb(171, 68, 50)"
dl 0E0h,"rgb(171, 67, 51)"
short loc_401550,"rgb(171, 66, 52)"
ebp 0B0h,"rgb(171, 65, 53)"
ecx [ebp+arg_34],"rgb(171, 64, 54)"
short loc_40114D,"rgb(171, 63, 55)"
mov [ecx+10Ch],"rgb(171, 62, 56)"
esi [ecx+0B0h],"rgb(171, 61, 57)"
[ebp+var_168] edx,"rgb(171, 60, 58)"
[esi+20h] ax,"rgb(171, 59, 59)"
call sub_403EFC,"rgb(171, 58, 60)"
[eax+35h] dl,"rgb(171, 57, 61)"
short loc_4019AD,"rgb(171, 56, 62)"
ecx [ebp+var_41C],"rgb(171, 55, 63)"
short loc_401CDA,"rgb(171, 54, 64)"
short loc_401EE1,"rgb(171, 53, 65)"
[ebp-424h] eax,"rgb(171, 52, 66)"
short loc_402876,"rgb(171, 51, 67)"
ebx [esp+1Ch+var_4],"rgb(171, 50, 68)"
ecx [ebp+var_4A0],"rgb(170, 69, 50)"
short loc_401CB2,"rgb(170, 68, 51)"
call sub_405450,"rgb(170, 67, 52)"
short loc_401746,"rgb(170, 66, 53)"
short loc_401F03,"rgb(170, 65, 54)"
[ebx+74h] 0,"rgb(170, 64, 55)"
call sub_4046C0,"rgb(170, 63, 56)"
jmp ds:IsWindowVisible,"rgb(170, 62, 57)"
ebx [esp+8+arg_18],"rgb(170, 61, 58)"
short loc_40253E,"rgb(170, 60, 59)"
short loc_4053BF,"rgb(170, 59, 60)"
short loc_401800,"rgb(170, 58, 61)"
[esp+30h+var_20] eax,"rgb(170, 57, 62)"
[ebp+var_A8] eax,"rgb(170, 56, 63)"
ptr [esp+22Ch+var_21C],"rgb(170, 55, 64)"
and [esp+4+var_4],"rgb(170, 54, 65)"
short loc_401642,"rgb(170, 53, 66)"
[ebx+84h] 0,"rgb(170, 52, 67)"
sub [ebp+var_10],"rgb(170, 51, 68)"
mov [ecx+ebx*2],"rgb(170, 50, 69)"
call ??1CDC@@UAE@XZ,"rgb(169, 70, 50)"
[ebp+var_51C] eax,"rgb(169, 69, 51)"
ebp 19Ch,"rgb(169, 68, 52)"
call sub_403530,"rgb(169, 67, 53)"
ebx [ebp+38h],"rgb(169, 66, 54)"
short loc_40A5DD,"rgb(169, 65, 55)"
ecx [esp+50h+var_C],"rgb(169, 64, 56)"
ecx 0FFFFFFE7h,"rgb(169, 63, 57)"
[edi+40h] eax,"rgb(169, 62, 58)"
[ebx+edi] dl,"rgb(169, 61, 59)"
eax [esp+80h+var_20],"rgb(169, 60, 60)"
eax [esp+80h+var_38],"rgb(169, 59, 61)"
[esp+44h+var_18] edi,"rgb(169, 58, 62)"
offset szShortPath,"rgb(169, 57, 63)"
short loc_402E96,"rgb(169, 56, 64)"
edi 60h,"rgb(169, 55, 65)"
short loc_404C44,"rgb(169, 54, 66)"
short loc_4019CF,"rgb(169, 53, 67)"
ptr [ebp-21Ch],"rgb(169, 52, 68)"
ebx [esp+24h+arg_4],"rgb(169, 51, 69)"
mov [ebp-0DCh],"rgb(169, 50, 70)"
edi [ebp+var_78],"rgb(168, 71, 50)"
edx [esp+40h+var_20],"rgb(168, 70, 51)"
[ebx+4] 4,"rgb(168, 69, 52)"
[ecx+34h] bl,"rgb(168, 68, 53)"
short loc_40541D,"rgb(168, 67, 54)"
short loc_4036A4,"rgb(168, 66, 55)"
[ebp+var_D] 1,"rgb(168, 65, 56)"
ptr [eax+82h],"rgb(168, 64, 57)"
short loc_401AE2,"rgb(168, 63, 58)"
short loc_4023D1,"rgb(168, 62, 59)"
db 'I',"rgb(168, 61, 60)"
call sub_405B40,"rgb(168, 60, 61)"
[esi+74h] bl,"rgb(168, 59, 62)"
short loc_4018A3,"rgb(168, 58, 63)"
short loc_4018C4,"rgb(168, 57, 64)"
ebp [eax+7Ch],"rgb(168, 56, 65)"
edx 0FFFFFFE4h,"rgb(168, 55, 66)"
cmp [eax+38h],"rgb(168, 54, 67)"
short loc_409D80,"rgb(168, 53, 68)"
short loc_40283A,"rgb(168, 52, 69)"
short loc_4016A1,"rgb(168, 51, 70)"
short loc_401AC1,"rgb(168, 50, 71)"
jmp ds:GetShortPathNameA,"rgb(167, 72, 50)"
short loc_4018E6,"rgb(167, 71, 51)"
mov [ebp+78h+VersionInformation.dwOSVersionInfoSize],"rgb(167, 70, 52)"
esi [ecx+2],"rgb(167, 69, 53)"
ebx [ecx+70h],"rgb(167, 68, 54)"
short loc_40176D,"rgb(167, 67, 55)"
short loc_402D97,"rgb(167, 66, 56)"
eax [ebp+var_198],"rgb(167, 65, 57)"
add [ecx+1Ch],"rgb(167, 64, 58)"
short loc_40217C,"rgb(167, 63, 59)"
mov [ebp+var_46C],"rgb(167, 62, 60)"
eax [eax+esi*8],"rgb(167, 61, 61)"
short loc_401C43,"rgb(167, 60, 62)"
ebx [ecx+68h],"rgb(167, 59, 63)"
short loc_401C92,"rgb(167, 58, 64)"
mov [esp+22Ch+var_210],"rgb(167, 57, 65)"
eax [ebp-12Ch],"rgb(167, 56, 66)"
ecx 0FFFFFF94h,"rgb(167, 55, 67)"
edi [ebp+Buffer],"rgb(167, 54, 68)"
cx 1Ah,"rgb(167, 53, 69)"
short loc_403292,"rgb(167, 52, 70)"
short loc_40C468,"rgb(167, 51, 71)"
[ebp+var_80] ecx,"rgb(167, 50, 72)"
[ebp+var_BC] eax,"rgb(166, 73, 50)"
eax [edx+ebx*4],"rgb(166, 72, 51)"
eax [edi+esi*2],"rgb(166, 71, 52)"
ptr [ecx+6Eh],"rgb(166, 70, 53)"
[esp+44h+var_30] eax,"rgb(166, 69, 54)"
mov [ebx+0C0h],"rgb(166, 68, 55)"
call sub_403234,"rgb(166, 67, 56)"
call sub_4031B0,"rgb(166, 66, 57)"
[esp+10h+var_8] edx,"rgb(166, 65, 58)"
call sub_407A80,"rgb(166, 64, 59)"
short loc_40248D,"rgb(166, 63, 60)"
short loc_4014E6,"rgb(166, 62, 61)"
short loc_401FA6,"rgb(166, 61, 62)"
[ebp+lpData] eax,"rgb(166, 60, 63)"
ebx [esi+60h],"rgb(166, 59, 64)"
short loc_402470,"rgb(166, 58, 65)"
ecx [esp+50h+var_40],"rgb(166, 57, 66)"
ecx 0FFFFFF90h,"rgb(166, 56, 67)"
call ds:CreateEventW,"rgb(166, 55, 68)"
ecx [ecx+5Ch],"rgb(166, 54, 69)"
ebx [ebx+ecx+1],"rgb(166, 53, 70)"
ebx [ebx+eax+1],"rgb(166, 52, 71)"
[edx+5] al,"rgb(166, 51, 72)"
short loc_401A53,"rgb(166, 50, 73)"
[esp+2Ch+var_18] eax,"rgb(165, 74, 50)"
[ebp-70h] eax,"rgb(165, 73, 51)"
ecx [ebx+edi],"rgb(165, 72, 52)"
[eax+edi] al,"rgb(165, 71, 53)"
edx [esi+eax],"rgb(165, 70, 54)"
short loc_4018DB,"rgb(165, 69, 55)"
[ecx+10h] si,"rgb(165, 68, 56)"
short loc_409FC8,"rgb(165, 67, 57)"
short loc_40A6DB,"rgb(165, 66, 58)"
short loc_4092C1,"rgb(165, 65, 59)"
mov [eax+268h],"rgb(165, 64, 60)"
ptr [esi+2Ah],"rgb(165, 63, 61)"
jmp ds:GetModuleFileNameW,"rgb(165, 62, 62)"
short loc_40296A,"rgb(165, 61, 63)"
eax [edi+eax*2],"rgb(165, 60, 64)"
call sub_40F800,"rgb(165, 59, 65)"
ptr [eax+33h],"rgb(165, 58, 66)"
[ebp-128h] eax,"rgb(165, 57, 67)"
ptr [ebp+var_70],"rgb(165, 56, 68)"
short loc_404BCC,"rgb(165, 55, 69)"
cmp [esp+48h+var_30],"rgb(165, 54, 70)"
bl 45h,"rgb(165, 53, 71)"
call sub_4146B0,"rgb(165, 52, 72)"
al 0BAh,"rgb(165, 51, 73)"
short loc_401E0B,"rgb(165, 50, 74)"
short loc_401C57,"rgb(164, 75, 50)"
[ebp+var_184] eax,"rgb(164, 74, 51)"
short loc_40233D,"rgb(164, 73, 52)"
short loc_4023C3,"rgb(164, 72, 53)"
short loc_40289C,"rgb(164, 71, 54)"
short loc_40470D,"rgb(164, 70, 55)"
short loc_402570,"rgb(164, 69, 56)"
al 0E7h,"rgb(164, 68, 57)"
short loc_4021A6,"rgb(164, 67, 58)"
mov [esi+4Eh],"rgb(164, 66, 59)"
mov [ebx+0C4h],"rgb(164, 65, 60)"
[eax+2Ch] 4,"rgb(164, 64, 61)"
short loc_402356,"rgb(164, 63, 62)"
cmp [ebx+40h],"rgb(164, 62, 63)"
lpString2 offset,"rgb(164, 61, 64)"
short loc_4022F0,"rgb(164, 60, 65)"
[eax+0Ch] dl,"rgb(164, 59, 66)"
[esp+0Ch+var_8] eax,"rgb(164, 58, 67)"
ptr [esi+194h],"rgb(164, 57, 68)"
short loc_402341,"rgb(164, 56, 69)"
short loc_4018F1,"rgb(164, 55, 70)"
[esp+20h+var_10] edx,"rgb(164, 54, 71)"
push hFile,"rgb(164, 53, 72)"
jmp ds:CreateThread,"rgb(164, 52, 73)"
short loc_404C7E,"rgb(164, 51, 74)"
short loc_402686,"rgb(164, 50, 75)"
edx 0FFFFFFDFh,"rgb(163, 76, 50)"
short loc_40262C,"rgb(163, 75, 51)"
short loc_402740,"rgb(163, 74, 52)"
eax [ebx+3],"rgb(163, 73, 53)"
dl 0DFh,"rgb(163, 72, 54)"
edx [ebp-3Ch],"rgb(163, 71, 55)"
ecx [ebp-0A8h],"rgb(163, 70, 56)"
ecx [ebp+var_C8],"rgb(163, 69, 57)"
mm5 mm5,"rgb(163, 68, 58)"
fld [ebp+var_24],"rgb(163, 67, 59)"
short loc_4020CB,"rgb(163, 66, 60)"
short loc_4097A5,"rgb(163, 65, 61)"
short loc_401DFC,"rgb(163, 64, 62)"
[ebp+var_A0] eax,"rgb(163, 63, 63)"
edx [esp+8+var_8],"rgb(163, 62, 64)"
inc [ebp+var_48],"rgb(163, 61, 65)"
edi 3Ch,"rgb(163, 60, 66)"
short loc_40269C,"rgb(163, 59, 67)"
ebx 5Ah,"rgb(163, 58, 68)"
mov [ebp+hWndParent],"rgb(163, 57, 69)"
[esp+34h+var_8] eax,"rgb(163, 56, 70)"
cmp [esp+0Ch+arg_C],"rgb(163, 55, 71)"
cmp [esp+38h+var_24],"rgb(163, 54, 72)"
short loc_4018BD,"rgb(163, 53, 73)"
ebx [ebp+var_4C],"rgb(163, 52, 74)"
short loc_4026B6,"rgb(163, 51, 75)"
mov [ebp+var_514],"rgb(163, 50, 76)"
[esp+21Ch+var_4] eax,"rgb(162, 77, 50)"
[esp+0] eax,"rgb(162, 76, 51)"
[ecx+0ECh] eax,"rgb(162, 75, 52)"
short loc_401FEB,"rgb(162, 74, 53)"
ptr [ebp+lpString+3],"rgb(162, 73, 54)"
eax ds:0[esi*8],"rgb(162, 72, 55)"
mov [esi+1Dh],"rgb(162, 71, 56)"
short loc_4038A3,"rgb(162, 70, 57)"
eax [ebp+0FCh],"rgb(162, 69, 58)"
short loc_40209D,"rgb(162, 68, 59)"
short loc_409045,"rgb(162, 67, 60)"
[edx+2Ch] 0,"rgb(162, 66, 61)"
ecx [ebp-14Ch],"rgb(162, 65, 62)"
short loc_401CAA,"rgb(162, 64, 63)"
short loc_41A63F,"rgb(162, 63, 64)"
short loc_4092B5,"rgb(162, 62, 65)"
al 0A9h,"rgb(162, 61, 66)"
[eax+18h] 8,"rgb(162, 60, 67)"
short loc_4024D8,"rgb(162, 59, 68)"
[ebp+38h] ebx,"rgb(162, 58, 69)"
short loc_405C8A,"rgb(162, 57, 70)"
esi 6Ch,"rgb(162, 56, 71)"
al 0B2h,"rgb(162, 55, 72)"
edx [esi+0B4h],"rgb(162, 54, 73)"
edi 22h,"rgb(162, 53, 74)"
[esp+24h+var_4] edi,"rgb(162, 52, 75)"
short loc_402443,"rgb(162, 51, 76)"
dw 20Fh,"rgb(162, 50, 77)"
mov [ebp+58h],"rgb(161, 78, 50)"
short loc_40201D,"rgb(161, 77, 51)"
cmp [ebp+var_224],"rgb(161, 76, 52)"
cmp [ebp+var_80],"rgb(161, 75, 53)"
cl [edx+2],"rgb(161, 74, 54)"
call sub_405A90,"rgb(161, 73, 55)"
edi 48h,"rgb(161, 72, 56)"
[edx+20h] ecx,"rgb(161, 71, 57)"
edi [edi+18h],"rgb(161, 70, 58)"
esp 23Ch,"rgb(161, 69, 59)"
ecx [esp+90h+var_20],"rgb(161, 68, 60)"
call sub_403990,"rgb(161, 67, 61)"
dl [ecx-2],"rgb(161, 66, 62)"
short loc_40150A,"rgb(161, 65, 63)"
ptr [esi+4Eh],"rgb(161, 64, 64)"
short loc_40258B,"rgb(161, 63, 65)"
short loc_404AC5,"rgb(161, 62, 66)"
[ebp+68h+var_8C] esi,"rgb(161, 61, 67)"
[ebp+hFile] 0FFFFFFFFh,"rgb(161, 60, 68)"
[eax+25h] dl,"rgb(161, 59, 69)"
short loc_4027F0,"rgb(161, 58, 70)"
mov [esp+8+var_3],"rgb(161, 57, 71)"
call sub_4059D0,"rgb(161, 56, 72)"
eax [edx-28h],"rgb(161, 55, 73)"
ptr [esi+24Ch],"rgb(161, 54, 74)"
short loc_402271,"rgb(161, 53, 75)"
di 0FFFFh,"rgb(161, 52, 76)"
eax [ebp+70h+var_40],"rgb(161, 51, 77)"
short loc_401B71,"rgb(161, 50, 78)"
[eax-0Ch] edi,"rgb(160, 79, 50)"
call sub_405460,"rgb(160, 78, 51)"
ebp [ecx+4Ch],"rgb(160, 77, 52)"
short loc_4023B1,"rgb(160, 76, 53)"
short loc_401AC8,"rgb(160, 75, 54)"
[esp+24h+var_4] ebp,"rgb(160, 74, 55)"
[ebp+var_150] edx,"rgb(160, 73, 56)"
short loc_40186E,"rgb(160, 72, 57)"
[esp+70h+var_4] eax,"rgb(160, 71, 58)"
mov [esi+5Ah],"rgb(160, 70, 59)"
short loc_402256,"rgb(160, 69, 60)"
short loc_405219,"rgb(160, 68, 61)"
ptr [esi+12Ch],"rgb(160, 67, 62)"
short loc_401E73,"rgb(160, 66, 63)"
short loc_401F77,"rgb(160, 65, 64)"
short loc_40A1FD,"rgb(160, 64, 65)"
edx [eax+0E0h],"rgb(160, 63, 66)"
ptr [edx+eax+2],"rgb(160, 62, 67)"
short loc_402437,"rgb(160, 61, 68)"
[esi+0Ah] al,"rgb(160, 60, 69)"
[eax+88h] edi,"rgb(160, 59, 70)"
[ebx+eax*4] edx,"rgb(160, 58, 71)"
call sub_4042B3,"rgb(160, 57, 72)"
dl [eax-3],"rgb(160, 56, 73)"
esi [eax+0A4h],"rgb(160, 55, 74)"
edx [ecx-2],"rgb(160, 54, 75)"
short loc_4023ED,"rgb(160, 53, 76)"
short loc_403033,"rgb(160, 52, 77)"
ptr [esi+114h],"rgb(160, 51, 78)"
[ebx] 39h,"rgb(160, 50, 79)"
[edx+edi] 0,"rgb(159, 79, 51)"
short loc_4052D5,"rgb(159, 78, 52)"
[eax+24h] 4,"rgb(159, 77, 53)"
mov [eax+81h],"rgb(159, 76, 54)"
'' 9,"rgb(159, 75, 55)"
call sub_406390,"rgb(159, 74, 56)"
mov [esi+210h],"rgb(159, 73, 57)"
short loc_401CF9,"rgb(159, 72, 58)"
short loc_4016BA,"rgb(159, 71, 59)"
short loc_401FAC,"rgb(159, 70, 60)"
eax [ecx+edi-1],"rgb(159, 69, 61)"
ecx ds:?npos@?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@2IB,"rgb(159, 68, 62)"
[eax] esp,"rgb(159, 67, 63)"
mov [ebp+var_288],"rgb(159, 66, 64)"
esi 3Eh,"rgb(159, 65, 65)"
[eax+22h] dl,"rgb(159, 64, 66)"
short loc_4090D5,"rgb(159, 63, 67)"
ebx [ebp+bstrString],"rgb(159, 62, 68)"
[ecx+88h] 0,"rgb(159, 61, 69)"
call sub_406E50,"rgb(159, 60, 70)"
[ebp+var_16] si,"rgb(159, 59, 71)"
1 4,"rgb(159, 58, 72)"
short loc_40163E,"rgb(159, 57, 73)"
short loc_401E37,"rgb(159, 56, 74)"
call ___crtGetStringTypeA,"rgb(159, 55, 75)"
short loc_402157,"rgb(159, 54, 76)"
short loc_4014F5,"rgb(159, 53, 77)"
add [ecx+50h],"rgb(159, 52, 78)"
short loc_4014EA,"rgb(159, 51, 79)"
short loc_40624C,"rgb(158, 79, 52)"
short loc_401846,"rgb(158, 78, 53)"
bl 65h,"rgb(158, 77, 54)"
[ebp+var_74] 1,"rgb(158, 76, 55)"
[esp+44h+var_24] eax,"rgb(158, 75, 56)"
mov [ebp+hMenu],"rgb(158, 74, 57)"
short loc_401F16,"rgb(158, 73, 58)"
[edx+esi] al,"rgb(158, 72, 59)"
[ebp+var_98] eax,"rgb(158, 71, 60)"
ptr [ebp-94h],"rgb(158, 70, 61)"
short loc_40147A,"rgb(158, 69, 62)"
short loc_401717,"rgb(158, 68, 63)"
si 5Ch,"rgb(158, 67, 64)"
esi 80000h,"rgb(158, 66, 65)"
[esi+9Ch] offset,"rgb(158, 65, 66)"
ecx 0FFFFFFEBh,"rgb(158, 64, 67)"
short loc_409E49,"rgb(158, 63, 68)"
short loc_401AD4,"rgb(158, 62, 69)"
[esp+30h+var_C] edx,"rgb(158, 61, 70)"
short loc_401E22,"rgb(158, 60, 71)"
short loc_40B13D,"rgb(158, 59, 72)"
dw 46h,"rgb(158, 58, 73)"
eax [esp+90h+var_40],"rgb(158, 57, 74)"
call sub_416C20,"rgb(158, 56, 75)"
ax [esi+12h],"rgb(158, 55, 76)"
ebx 38h,"rgb(158, 54, 77)"
[eax+2Dh] dl,"rgb(158, 53, 78)"
[esi+10h] cx,"rgb(158, 52, 79)"
[esi+40h] ax,"rgb(157, 79, 53)"
short loc_4052E4,"rgb(157, 78, 54)"
[ebp+var_218] ebx,"rgb(157, 77, 55)"
[eax+edx*4] edi,"rgb(157, 76, 56)"
short loc_402276,"rgb(157, 75, 57)"
short loc_4018CE,"rgb(157, 74, 58)"
[edx+24h] ecx,"rgb(157, 73, 59)"
ecx [eax+0F4h],"rgb(157, 72, 60)"
ecx [ebp-304h],"rgb(157, 71, 61)"
eax [edx+68h],"rgb(157, 70, 62)"
[esi+114h] eax,"rgb(157, 69, 63)"
edx [esp+40h+arg_0],"rgb(157, 68, 64)"
short loc_40200B,"rgb(157, 67, 65)"
ecx [esp+arg_3C],"rgb(157, 66, 66)"
call sub_405D8E,"rgb(157, 65, 67)"
short loc_402A56,"rgb(157, 64, 68)"
short loc_4020B7,"rgb(157, 63, 69)"
short loc_4020EE,"rgb(157, 62, 70)"
[esi+6Ch] 4,"rgb(157, 61, 71)"
esi 0FFFFFFF1h,"rgb(157, 60, 72)"
call sub_403390,"rgb(157, 59, 73)"
ecx [ebp+var_2C4],"rgb(157, 58, 74)"
short loc_401E82,"rgb(157, 57, 75)"
short loc_4017B1,"rgb(157, 56, 76)"
short loc_402598,"rgb(157, 55, 77)"
call sub_403C90,"rgb(157, 54, 78)"
[esi+9Dh] cl,"rgb(157, 53, 79)"
mov dword_41A020,"rgb(156, 79, 54)"
dw 71h,"rgb(156, 78, 55)"
ptr [esp+20h+var_C],"rgb(156, 77, 56)"
eax [esi+158h],"rgb(156, 76, 57)"
short loc_401E72,"rgb(156, 75, 58)"
call sub_404F20,"rgb(156, 74, 59)"
edi [esp+44h+var_30],"rgb(156, 73, 60)"
short loc_40172A,"rgb(156, 72, 61)"
short loc_402698,"rgb(156, 71, 62)"
[ebp+34h] edx,"rgb(156, 70, 63)"
offset aAppid_0,"rgb(156, 69, 64)"
short loc_4018A8,"rgb(156, 68, 65)"
[ebp+var_17C] eax,"rgb(156, 67, 66)"
short loc_40150D,"rgb(156, 66, 67)"
short loc_40153A,"rgb(156, 65, 68)"
dx 2Fh,"rgb(156, 64, 69)"
[ebp+var_20] dx,"rgb(156, 63, 70)"
al [esi+edi],"rgb(156, 62, 71)"
[esp+10h+var_C] eax,"rgb(156, 61, 72)"
fld [esp+8+arg_0],"rgb(156, 60, 73)"
[edx+5Ch] eax,"rgb(156, 59, 74)"
ptr [eax+41h],"rgb(156, 58, 75)"
short loc_4014E9,"rgb(156, 57, 76)"
fld [esp+4+arg_4],"rgb(156, 56, 77)"
dw 209h,"rgb(156, 55, 78)"
short loc_40162A,"rgb(156, 54, 79)"
call sub_406790,"rgb(155, 79, 55)"
mov [ebp+var_1C4],"rgb(155, 78, 56)"
edx [esp+34h+var_20],"rgb(155, 77, 57)"
push 146h,"rgb(155, 76, 58)"
add [esi+1Ch],"rgb(155, 75, 59)"
short loc_4013DD,"rgb(155, 74, 60)"
short loc_4034EA,"rgb(155, 73, 61)"
short loc_40260A,"rgb(155, 72, 62)"
short loc_402056,"rgb(155, 71, 63)"
short loc_403E26,"rgb(155, 70, 64)"
ebp [edi+edx],"rgb(155, 69, 65)"
short loc_4029CB,"rgb(155, 68, 66)"
cmp [esp+1Ch],"rgb(155, 67, 67)"
[esi] 25h,"rgb(155, 66, 68)"
ptr [ebp+70h],"rgb(155, 65, 69)"
al [esp+8+var_1],"rgb(155, 64, 70)"
short loc_40205C,"rgb(155, 63, 71)"
ecx [eax+edx*8],"rgb(155, 62, 72)"
bl 1Fh,"rgb(155, 61, 73)"
short loc_40A805,"rgb(155, 60, 74)"
[esp+24h+var_10] edi,"rgb(155, 59, 75)"
[ebp+Data] 0,"rgb(155, 58, 76)"
short loc_4025B4,"rgb(155, 57, 77)"
short loc_40A254,"rgb(155, 56, 78)"
short loc_4016DC,"rgb(155, 55, 79)"
[ecx+84h] 0,"rgb(154, 79, 56)"
short loc_401F43,"rgb(154, 78, 57)"
short loc_401CD1,"rgb(154, 77, 58)"
short loc_4014A7,"rgb(154, 76, 59)"
eax 0FFFFFFDCh,"rgb(154, 75, 60)"
ptr [ecx+81h],"rgb(154, 74, 61)"
ptr [esi+29h],"rgb(154, 73, 62)"
short loc_401EE3,"rgb(154, 72, 63)"
ptr [ecx+140h],"rgb(154, 71, 64)"
ecx [ebp-0ECh],"rgb(154, 70, 65)"
edx [ebp-44h],"rgb(154, 69, 66)"
edx [esp+2Ch+var_C],"rgb(154, 68, 67)"
[esp+34h+arg_0] eax,"rgb(154, 67, 68)"
short loc_41A3D5,"rgb(154, 66, 69)"
edi [ecx+7Ch],"rgb(154, 65, 70)"
[esp+38h+var_10] esp,"rgb(154, 64, 71)"
cl 0FDh,"rgb(154, 63, 72)"
short loc_4024D3,"rgb(154, 62, 73)"
[esp+28h+var_1C] 0,"rgb(154, 61, 74)"
short loc_401C62,"rgb(154, 60, 75)"
cl 0F9h,"rgb(154, 59, 76)"
esi 40000000h,"rgb(154, 58, 77)"
inc [ebp+var_68],"rgb(154, 57, 78)"
mov [ebp+50h],"rgb(154, 56, 79)"
short loc_4081B1,"rgb(153, 79, 57)"
[esp+0A8h+var_4] eax,"rgb(153, 78, 58)"
bl [ecx+16h],"rgb(153, 77, 59)"
dw 69h,"rgb(153, 76, 60)"
esp 134h,"rgb(153, 75, 61)"
short loc_4016EA,"rgb(153, 74, 62)"
short loc_40823C,"rgb(153, 73, 63)"
mov [esi+2B8h],"rgb(153, 72, 64)"
ecx [ebp+var_B8],"rgb(153, 71, 65)"
dl 81h,"rgb(153, 70, 66)"
short loc_401436,"rgb(153, 69, 67)"
ecx [ebp+var_141C],"rgb(153, 68, 68)"
short loc_4016DB,"rgb(153, 67, 69)"
[ebp+phkResult] eax,"rgb(153, 66, 70)"
short loc_401C67,"rgb(153, 65, 71)"
mov [edi+ebx*4],"rgb(153, 64, 72)"
