Term,RGB
short loc_4054B5,"rgb(161, 87, 10)"
short loc_40699C,"rgb(161, 86, 11)"
[ebp+var_388] eax,"rgb(161, 85, 12)"
short loc_40274F,"rgb(161, 84, 13)"
short loc_407804,"rgb(161, 83, 14)"
short loc_4047B0,"rgb(161, 82, 15)"
short loc_4047B7,"rgb(161, 81, 16)"
short loc_40873B,"rgb(161, 80, 17)"
cl [ebp+var_D],"rgb(161, 79, 18)"
short loc_406B52,"rgb(161, 78, 19)"
short loc_4040EF,"rgb(161, 77, 20)"
short loc_408BBA,"rgb(161, 76, 21)"
short loc_4016EB,"rgb(161, 75, 22)"
short loc_40170D,"rgb(161, 74, 23)"
short loc_4031D4,"rgb(161, 73, 24)"
short loc_407DF2,"rgb(161, 72, 25)"
eax [ebx+7],"rgb(161, 71, 26)"
short loc_408745,"rgb(161, 70, 27)"
edi 1D4h,"rgb(161, 69, 28)"
short loc_40877C,"rgb(161, 68, 29)"
short loc_408605,"rgb(161, 67, 30)"
short loc_4054F2,"rgb(161, 66, 31)"
cmp [esp+38h+var_20],"rgb(161, 65, 32)"
short loc_407CA3,"rgb(161, 64, 33)"
jmp ds:SysFreeString,"rgb(161, 63, 34)"
fld st(5),"rgb(161, 62, 35)"
short loc_40C68E,"rgb(161, 61, 36)"
short loc_4069F0,"rgb(161, 60, 37)"
[esp+40h+var_10] esi,"rgb(161, 59, 38)"
short loc_405BE2,"rgb(161, 58, 39)"
short loc_4022E3,"rgb(161, 57, 40)"
short loc_4022F0,"rgb(161, 56, 41)"
short loc_4036D0,"rgb(161, 55, 42)"
short loc_405F38,"rgb(161, 54, 43)"
short loc_405F4D,"rgb(161, 53, 44)"
call sub_405EA4,"rgb(161, 52, 45)"
short loc_405F53,"rgb(161, 51, 46)"
short loc_4025AB,"rgb(160, 98, 0)"
short loc_402597,"rgb(160, 97, 1)"
short loc_403147,"rgb(160, 96, 2)"
call sub_4021AE,"rgb(160, 95, 3)"
call sub_401D77,"rgb(160, 94, 4)"
mov [esp+38h+var_25],"rgb(160, 93, 5)"
eax 924h,"rgb(160, 92, 6)"
short loc_4031C9,"rgb(160, 91, 7)"
short loc_40171A,"rgb(160, 90, 8)"
short loc_4012F8,"rgb(160, 89, 9)"
short loc_406808,"rgb(160, 88, 10)"
dd 409h,"rgb(160, 87, 11)"
short loc_408F2F,"rgb(160, 86, 12)"
short loc_406A07,"rgb(160, 85, 13)"
short loc_4055D8,"rgb(160, 84, 14)"
short loc_407883,"rgb(160, 83, 15)"
[ebp+var_364] eax,"rgb(160, 82, 16)"
short loc_40787B,"rgb(160, 81, 17)"
short loc_4055C1,"rgb(160, 80, 18)"
short loc_40271A,"rgb(160, 79, 19)"
short loc_406A05,"rgb(160, 78, 20)"
short loc_406A0F,"rgb(160, 77, 21)"
ebx [ebp+var_430],"rgb(160, 76, 22)"
edi 12Eh,"rgb(160, 75, 23)"
short loc_40433F,"rgb(160, 74, 24)"
short loc_404322,"rgb(160, 73, 25)"
short loc_40D3FA,"rgb(160, 72, 26)"
short loc_406CE0,"rgb(160, 71, 27)"
short loc_4068B7,"rgb(160, 70, 28)"
short loc_408BCB,"rgb(160, 69, 29)"
short loc_408BEE,"rgb(160, 68, 30)"
short loc_403337,"rgb(160, 67, 31)"
edx [edx+ebx*2],"rgb(160, 66, 32)"
short loc_403163,"rgb(160, 65, 33)"
short loc_4036AE,"rgb(160, 64, 34)"
short loc_4036BB,"rgb(160, 63, 35)"
edx [ebp+var_438],"rgb(160, 62, 36)"
short loc_402268,"rgb(160, 61, 37)"
short loc_4021D4,"rgb(160, 60, 38)"
short loc_405BC8,"rgb(160, 59, 39)"
short loc_406C55,"rgb(160, 58, 40)"
mov [ebp+var_53],"rgb(160, 57, 41)"
dword_40FA84 eax,"rgb(160, 56, 42)"
eax [ebp-35Ch],"rgb(160, 55, 43)"
eax [ebp-318h],"rgb(160, 54, 44)"
short loc_406304,"rgb(160, 53, 45)"
short loc_402685,"rgb(160, 52, 46)"
short loc_4026C1,"rgb(160, 51, 47)"
short loc_40559B,"rgb(159, 99, 0)"
short loc_406B77,"rgb(159, 98, 1)"
short loc_40491A,"rgb(159, 97, 2)"
short loc_40829B,"rgb(159, 96, 3)"
short loc_4057E8,"rgb(159, 95, 4)"
[edi+ebx] eax,"rgb(159, 94, 5)"
short loc_4109ED,"rgb(159, 93, 6)"
short loc_40548D,"rgb(159, 92, 7)"
short loc_405BA6,"rgb(159, 91, 8)"
short loc_406EEC,"rgb(159, 90, 9)"
short loc_4036B1,"rgb(159, 89, 10)"
short loc_40145D,"rgb(159, 88, 11)"
short loc_40459B,"rgb(159, 87, 12)"
short loc_4013DD,"rgb(159, 86, 13)"
short loc_4087B3,"rgb(159, 85, 14)"
short loc_4087D3,"rgb(159, 84, 15)"
[esp+88h+var_74] edx,"rgb(159, 83, 16)"
eax [ebp+var_AD8],"rgb(159, 82, 17)"
eax [ebp+var_8CC],"rgb(159, 81, 18)"
call sub_404016,"rgb(159, 80, 19)"
edx 830h,"rgb(159, 79, 20)"
call sub_403ED9,"rgb(159, 78, 21)"
call sub_404667,"rgb(159, 77, 22)"
short loc_4057D4,"rgb(159, 76, 23)"
short loc_4094DE,"rgb(159, 75, 24)"
short loc_403B85,"rgb(159, 74, 25)"
short loc_4049DB,"rgb(159, 73, 26)"
esi [ebx+42h],"rgb(159, 72, 27)"
call sub_406EF3,"rgb(159, 71, 28)"
[esp+88h+var_24] eax,"rgb(159, 70, 29)"
short loc_405D2B,"rgb(159, 69, 30)"
short loc_409EF4,"rgb(159, 68, 31)"
cl [ebp+var_2],"rgb(159, 67, 32)"
short loc_406D9E,"rgb(159, 66, 33)"
call sub_4026F3,"rgb(159, 65, 34)"
short loc_403403,"rgb(159, 64, 35)"
mov [ebp+var_7D],"rgb(159, 63, 36)"
short loc_401880,"rgb(159, 62, 37)"
ebx 7FFh,"rgb(159, 61, 38)"
short loc_40268D,"rgb(159, 60, 39)"
short loc_40557B,"rgb(159, 59, 40)"
mov [esp+0C8h+var_C8],"rgb(159, 58, 41)"
short loc_406232,"rgb(159, 57, 42)"
short loc_40D77A,"rgb(159, 56, 43)"
short loc_40D757,"rgb(159, 55, 44)"
short loc_40889D,"rgb(159, 54, 45)"
short loc_404530,"rgb(159, 53, 46)"
short loc_404536,"rgb(159, 52, 47)"
call sub_4013A7,"rgb(159, 51, 48)"
[esp+10h+arg_8] edx,"rgb(158, 99, 1)"
short loc_406921,"rgb(158, 98, 2)"
short loc_40693A,"rgb(158, 97, 3)"
short loc_406935,"rgb(158, 96, 4)"
short loc_402DA5,"rgb(158, 95, 5)"
[ebp+var_54] 1,"rgb(158, 94, 6)"
[esp+34h+var_C] ebx,"rgb(158, 93, 7)"
short loc_402630,"rgb(158, 92, 8)"
short loc_4075C5,"rgb(158, 91, 9)"
short loc_40BCC8,"rgb(158, 90, 10)"
short loc_404F7D,"rgb(158, 89, 11)"
short loc_404F82,"rgb(158, 88, 12)"
short loc_403150,"rgb(158, 87, 13)"
short loc_40264F,"rgb(158, 86, 14)"
mov [esp+88h+var_54],"rgb(158, 85, 15)"
short loc_4078C2,"rgb(158, 84, 16)"
short loc_40D81D,"rgb(158, 83, 17)"
eax [ebp+ebx+MultiByteStr],"rgb(158, 82, 18)"
dw 0C000h,"rgb(158, 81, 19)"
short loc_40435A,"rgb(158, 80, 20)"
short loc_405565,"rgb(158, 79, 21)"
edi [ebp+var_C0],"rgb(158, 78, 22)"
short loc_4018D0,"rgb(158, 77, 23)"
short loc_4018DB,"rgb(158, 76, 24)"
short loc_40570F,"rgb(158, 75, 25)"
short loc_402152,"rgb(158, 74, 26)"
short loc_402180,"rgb(158, 73, 27)"
short loc_402137,"rgb(158, 72, 28)"
call sub_401709,"rgb(158, 71, 29)"
short loc_40154C,"rgb(158, 70, 30)"
short loc_4042EF,"rgb(158, 69, 31)"
short loc_4025F5,"rgb(158, 68, 32)"
short loc_4055D1,"rgb(158, 67, 33)"
eax 211h,"rgb(158, 66, 34)"
short loc_40493A,"rgb(158, 65, 35)"
short loc_409322,"rgb(158, 64, 36)"
short loc_403C37,"rgb(158, 63, 37)"
and [ebp+var_410],"rgb(158, 62, 38)"
short loc_402115,"rgb(158, 61, 39)"
edx [eax+52h],"rgb(158, 60, 40)"
eax [edx+98h],"rgb(158, 59, 41)"
mov [esp+30h+arg_C],"rgb(158, 58, 42)"
edx 134h,"rgb(158, 57, 43)"
short loc_4061FA,"rgb(158, 56, 44)"
short loc_40620E,"rgb(158, 55, 45)"
short loc_406B31,"rgb(158, 54, 46)"
short loc_406213,"rgb(158, 53, 47)"
short loc_405EE6,"rgb(158, 52, 48)"
short loc_4033B5,"rgb(158, 51, 49)"
short loc_4070C9,"rgb(157, 99, 2)"
short loc_405D5D,"rgb(157, 98, 3)"
short loc_4013DC,"rgb(157, 97, 4)"
short loc_40583B,"rgb(157, 96, 5)"
short loc_408041,"rgb(157, 95, 6)"
short loc_406F17,"rgb(157, 94, 7)"
short loc_405EE4,"rgb(157, 93, 8)"
short loc_409A7B,"rgb(157, 92, 9)"
call sub_40518A,"rgb(157, 91, 10)"
short loc_4030A8,"rgb(157, 90, 11)"
short loc_40244F,"rgb(157, 89, 12)"
eax [eax+ecx+2],"rgb(157, 88, 13)"
short loc_403C26,"rgb(157, 87, 14)"
short loc_40618F,"rgb(157, 86, 15)"
short loc_406B67,"rgb(157, 85, 16)"
short loc_405D63,"rgb(157, 84, 17)"
offset off_403878,"rgb(157, 83, 18)"
short loc_406BEE,"rgb(157, 82, 19)"
short loc_403E2D,"rgb(157, 81, 20)"
short loc_406316,"rgb(157, 80, 21)"
short loc_405894,"rgb(157, 79, 22)"
cl 60h,"rgb(157, 78, 23)"
[ebp+var_134] ebx,"rgb(157, 77, 24)"
short loc_402107,"rgb(157, 76, 25)"
short loc_40461E,"rgb(157, 75, 26)"
al [ebp+var_29],"rgb(157, 74, 27)"
short loc_4042A6,"rgb(157, 73, 28)"
short loc_40431F,"rgb(157, 72, 29)"
short loc_408B8F,"rgb(157, 71, 30)"
short loc_408B6E,"rgb(157, 70, 31)"
short loc_404417,"rgb(157, 69, 32)"
short loc_406710,"rgb(157, 68, 33)"
[esp+48h+var_4] edi,"rgb(157, 67, 34)"
short loc_406C46,"rgb(157, 66, 35)"
short loc_403BDA,"rgb(157, 65, 36)"
short loc_4094BF,"rgb(157, 64, 37)"
short loc_4023BD,"rgb(157, 63, 38)"
esi [edx+30h],"rgb(157, 62, 39)"
esi [esp+14h+arg_14],"rgb(157, 61, 40)"
short loc_404635,"rgb(157, 60, 41)"
short loc_4068CB,"rgb(157, 59, 42)"
call sub_4077CD,"rgb(157, 58, 43)"
short loc_404640,"rgb(157, 57, 44)"
short loc_408B1E,"rgb(157, 56, 45)"
short loc_40413F,"rgb(157, 55, 46)"
short loc_405B1A,"rgb(157, 54, 47)"
cmp [esp+48h+var_30],"rgb(157, 53, 48)"
short loc_406C3E,"rgb(157, 52, 49)"
short loc_406C1A,"rgb(156, 99, 3)"
cx 5,"rgb(156, 98, 4)"
short loc_40DC37,"rgb(156, 97, 5)"
mov [esp+9Ch+var_7C],"rgb(156, 96, 6)"
mov [esp+9Ch+var_78],"rgb(156, 95, 7)"
short loc_4048D2,"rgb(156, 94, 8)"
short loc_40586B,"rgb(156, 93, 9)"
short loc_4020C5,"rgb(156, 92, 10)"
short loc_40584E,"rgb(156, 91, 11)"
[esp+30h+var_8] edi,"rgb(156, 90, 12)"
short loc_402074,"rgb(156, 89, 13)"
short loc_40585D,"rgb(156, 88, 14)"
short loc_403066,"rgb(156, 87, 15)"
short loc_40193F,"rgb(156, 86, 16)"
short loc_403BEF,"rgb(156, 85, 17)"
eax 0FFFFFF37h,"rgb(156, 84, 18)"
eax 101Bh,"rgb(156, 83, 19)"
ebx [ebx+18h],"rgb(156, 82, 20)"
eax [esp+64h+var_48],"rgb(156, 81, 21)"
short loc_40457E,"rgb(156, 80, 22)"
eax [esp+3Ch+arg_C],"rgb(156, 79, 23)"
short loc_407B35,"rgb(156, 78, 24)"
short loc_4027FA,"rgb(156, 77, 25)"
short loc_4027D5,"rgb(156, 76, 26)"
short loc_40548C,"rgb(156, 75, 27)"
short loc_40BF15,"rgb(156, 74, 28)"
short loc_407689,"rgb(156, 73, 29)"
short loc_4060C8,"rgb(156, 72, 30)"
short loc_404563,"rgb(156, 71, 31)"
short loc_40425F,"rgb(156, 70, 32)"
short loc_4089A6,"rgb(156, 69, 33)"
short loc_4089B7,"rgb(156, 68, 34)"
[esp+10h+var_C] esi,"rgb(156, 67, 35)"
short loc_40630E,"rgb(156, 66, 36)"
short loc_4047D0,"rgb(156, 65, 37)"
short loc_409D66,"rgb(156, 64, 38)"
ebx 40000000h,"rgb(156, 63, 39)"
offset aAs,"rgb(156, 62, 40)"
short loc_40651C,"rgb(156, 61, 41)"
[ebp+1Ch] edi,"rgb(156, 60, 42)"
cmp esp,"rgb(156, 59, 43)"
short loc_405ED1,"rgb(156, 58, 44)"
short loc_40A744,"rgb(156, 57, 45)"
short loc_4034CB,"rgb(156, 56, 46)"
eax 2011h,"rgb(156, 55, 47)"
short loc_403508,"rgb(156, 54, 48)"
short loc_402032,"rgb(156, 53, 49)"
short loc_405898,"rgb(155, 99, 4)"
short loc_403CA5,"rgb(155, 98, 5)"
short loc_4048F2,"rgb(155, 97, 6)"
short loc_409259,"rgb(155, 96, 7)"
short loc_403CCB,"rgb(155, 95, 8)"
short loc_401A56,"rgb(155, 94, 9)"
short loc_405AB7,"rgb(155, 93, 10)"
cl 38h,"rgb(155, 92, 11)"
call sub_40484E,"rgb(155, 91, 12)"
short loc_402037,"rgb(155, 90, 13)"
short loc_404137,"rgb(155, 89, 14)"
short loc_406CDB,"rgb(155, 88, 15)"
edx 193h,"rgb(155, 87, 16)"
ebx [edi+edi*4],"rgb(155, 86, 17)"
short loc_40602C,"rgb(155, 85, 18)"
offset aMa,"rgb(155, 84, 19)"
short loc_407952,"rgb(155, 83, 20)"
short loc_40443A,"rgb(155, 82, 21)"
eax 3FCh,"rgb(155, 81, 22)"
short loc_405A82,"rgb(155, 80, 23)"
short loc_402FEC,"rgb(155, 79, 24)"
short loc_4048CE,"rgb(155, 78, 25)"
short loc_4082AB,"rgb(155, 77, 26)"
[esp+4Ch+var_38] edi,"rgb(155, 76, 27)"
eax [edi-0Ch],"rgb(155, 75, 28)"
eax [edi-2Ch],"rgb(155, 74, 29)"
eax [edx+0ACh],"rgb(155, 73, 30)"
ebx 131h,"rgb(155, 72, 31)"
short loc_40A1D0,"rgb(155, 71, 32)"
short loc_407536,"rgb(155, 70, 33)"
short loc_407551,"rgb(155, 69, 34)"
short loc_40744F,"rgb(155, 68, 35)"
short loc_40BB71,"rgb(155, 67, 36)"
short loc_40601B,"rgb(155, 66, 37)"
short loc_406006,"rgb(155, 65, 38)"
short loc_406D98,"rgb(155, 64, 39)"
short loc_405BDA,"rgb(155, 63, 40)"
[esp+30h+arg_0] ecx,"rgb(155, 62, 41)"
short loc_401F78,"rgb(155, 61, 42)"
short loc_4058DC,"rgb(155, 60, 43)"
short loc_40750E,"rgb(155, 59, 44)"
short loc_401F35,"rgb(155, 58, 45)"
short loc_401F29,"rgb(155, 57, 46)"
short loc_407509,"rgb(155, 56, 47)"
short loc_401EFC,"rgb(155, 55, 48)"
short loc_4074EB,"rgb(155, 54, 49)"
offset aSystemfunction,"rgb(154, 99, 5)"
ebx [edx+78h],"rgb(154, 98, 6)"
short loc_406038,"rgb(154, 97, 7)"
short loc_406D5B,"rgb(154, 96, 8)"
short loc_406D5C,"rgb(154, 95, 9)"
short loc_406154,"rgb(154, 94, 10)"
short loc_405FC6,"rgb(154, 93, 11)"
call sub_40621B,"rgb(154, 92, 12)"
call sub_406257,"rgb(154, 91, 13)"
short loc_406DCB,"rgb(154, 90, 14)"
eax dword_411B0C,"rgb(154, 89, 15)"
short loc_4056B3,"rgb(154, 88, 16)"
short loc_4056B6,"rgb(154, 87, 17)"
short loc_405D5B,"rgb(154, 86, 18)"
short loc_4035E1,"rgb(154, 85, 19)"
short loc_405E96,"rgb(154, 84, 20)"
short loc_405E98,"rgb(154, 83, 21)"
call sub_414120,"rgb(154, 82, 22)"
short loc_405CA9,"rgb(154, 81, 23)"
short loc_405C70,"rgb(154, 80, 24)"
short loc_405C5B,"rgb(154, 79, 25)"
short loc_40355B,"rgb(154, 78, 26)"
short loc_4022C0,"rgb(154, 77, 27)"
eax 0A01h,"rgb(154, 76, 28)"
short loc_4074CF,"rgb(154, 75, 29)"
short loc_40543A,"rgb(154, 74, 30)"
short loc_40287E,"rgb(154, 73, 31)"
short loc_407730,"rgb(154, 72, 32)"
short loc_405454,"rgb(154, 71, 33)"
ebx [esp+10h+var_8],"rgb(154, 70, 34)"
short loc_406E79,"rgb(154, 69, 35)"
call sub_406007,"rgb(154, 68, 36)"
dword_411160 ecx,"rgb(154, 67, 37)"
short loc_40BA63,"rgb(154, 66, 38)"
edx 1FBh,"rgb(154, 65, 39)"
short loc_406E2E,"rgb(154, 64, 40)"
short loc_40857B,"rgb(154, 63, 41)"
short loc_40857C,"rgb(154, 62, 42)"
short loc_404237,"rgb(154, 61, 43)"
short loc_40855C,"rgb(154, 60, 44)"
short loc_402246,"rgb(154, 59, 45)"
ecx [esi-3Ch],"rgb(154, 58, 46)"
short loc_40A55C,"rgb(154, 57, 47)"
short loc_402F47,"rgb(154, 56, 48)"
short loc_401ED9,"rgb(154, 55, 49)"
short loc_401EFF,"rgb(153, 99, 6)"
short loc_401EC0,"rgb(153, 98, 7)"
short loc_401E99,"rgb(153, 97, 8)"
call sub_404A63,"rgb(153, 96, 9)"
call sub_404A8F,"rgb(153, 95, 10)"
short loc_4091E1,"rgb(153, 94, 11)"
short loc_405949,"rgb(153, 93, 12)"
call sub_404B6F,"rgb(153, 92, 13)"
[esp+38h+var_24] 0,"rgb(153, 91, 14)"
call sub_4056EB,"rgb(153, 90, 15)"
short loc_406F21,"rgb(153, 89, 16)"
short loc_405F80,"rgb(153, 88, 17)"
short loc_405F85,"rgb(153, 87, 18)"
esp 0FFFFFFCCh,"rgb(153, 86, 19)"
call sub_408CFC,"rgb(153, 85, 20)"
short loc_406A08,"rgb(153, 84, 21)"
ptr [ebx+ebp*4],"rgb(153, 83, 22)"
call sub_405FCC,"rgb(153, 82, 23)"
short loc_40240D,"rgb(153, 81, 24)"
short loc_401390,"rgb(153, 80, 25)"
short loc_409E8A,"rgb(153, 79, 26)"
ebp ds:CharNextA,"rgb(153, 78, 27)"
ebp [esp+4Ch+var_34],"rgb(153, 77, 28)"
dw 352h,"rgb(153, 76, 29)"
ebp [esp+4+arg_8],"rgb(153, 75, 30)"
short loc_4062BF,"rgb(153, 74, 31)"
short loc_405D54,"rgb(153, 73, 32)"
short loc_401E55,"rgb(153, 72, 33)"
short loc_405A90,"rgb(153, 71, 34)"
short loc_40A58E,"rgb(153, 70, 35)"
short loc_405096,"rgb(153, 69, 36)"
short loc_407CC6,"rgb(153, 68, 37)"
short loc_4021C9,"rgb(153, 67, 38)"
[esp+3Ch+var_20] 0,"rgb(153, 66, 39)"
short loc_4017DF,"rgb(153, 65, 40)"
[esp+4] 33h,"rgb(153, 64, 41)"
short loc_40CF6D,"rgb(153, 63, 42)"
ptr [edi+29h],"rgb(153, 62, 43)"
short loc_40623F,"rgb(153, 61, 44)"
short loc_406F29,"rgb(153, 60, 45)"
offset aSta,"rgb(153, 59, 46)"
short loc_40B95A,"rgb(153, 58, 47)"
short loc_40918E,"rgb(153, 57, 48)"
short loc_404890,"rgb(153, 56, 49)"
short loc_40658B,"rgb(152, 99, 7)"
short loc_4045F7,"rgb(152, 98, 8)"
ebp [esi+34h],"rgb(152, 97, 9)"
dw 21h,"rgb(152, 96, 10)"
short loc_405A46,"rgb(152, 95, 11)"
short loc_405A36,"rgb(152, 94, 12)"
short loc_406EDB,"rgb(152, 93, 13)"
short loc_405EAE,"rgb(152, 92, 14)"
short loc_4023E0,"rgb(152, 91, 15)"
short loc_4056D8,"rgb(152, 90, 16)"
short loc_40AF92,"rgb(152, 89, 17)"
short loc_403795,"rgb(152, 88, 18)"
short loc_40212B,"rgb(152, 87, 19)"
short loc_40746B,"rgb(152, 86, 20)"
short loc_401DAF,"rgb(152, 85, 21)"
short loc_401B55,"rgb(152, 84, 22)"
short loc_401B77,"rgb(152, 83, 23)"
short loc_407CA1,"rgb(152, 82, 24)"
short loc_4073B2,"rgb(152, 81, 25)"
call sub_401F8B,"rgb(152, 80, 26)"
short loc_40180E,"rgb(152, 79, 27)"
short loc_40671A,"rgb(152, 78, 28)"
short loc_402418,"rgb(152, 77, 29)"
call sub_405B61,"rgb(152, 76, 30)"
ptr [esp+4+arg_8],"rgb(152, 75, 31)"
short loc_4043FD,"rgb(152, 74, 32)"
short loc_408B59,"rgb(152, 73, 33)"
short loc_405E6F,"rgb(152, 72, 34)"
short loc_405E5F,"rgb(152, 71, 35)"
short loc_4076D7,"rgb(152, 70, 36)"
short loc_405E95,"rgb(152, 69, 37)"
[esp+30h+var_20] 0,"rgb(152, 68, 38)"
ptr [esp+2Ch+arg_4],"rgb(152, 67, 39)"
short loc_4096EB,"rgb(152, 66, 40)"
short loc_404050,"rgb(152, 65, 41)"
short loc_408E39,"rgb(152, 64, 42)"
short loc_4062D2,"rgb(152, 63, 43)"
short loc_403E1C,"rgb(152, 62, 44)"
short loc_40134A,"rgb(152, 61, 45)"
short loc_407F2B,"rgb(152, 60, 46)"
short loc_40134D,"rgb(152, 59, 47)"
short loc_403458,"rgb(152, 58, 48)"
short loc_40344C,"rgb(152, 57, 49)"
short loc_40344E,"rgb(151, 99, 8)"
short loc_4056F8,"rgb(151, 98, 9)"
short loc_401128,"rgb(151, 97, 10)"
edx 291h,"rgb(151, 96, 11)"
short loc_40112D,"rgb(151, 95, 12)"
short loc_40238A,"rgb(151, 94, 13)"
short loc_402920,"rgb(151, 93, 14)"
eax 46Ch,"rgb(151, 92, 15)"
short loc_40209E,"rgb(151, 91, 16)"
short loc_402093,"rgb(151, 90, 17)"
ebp [ecx+ebx],"rgb(151, 89, 18)"
short loc_406822,"rgb(151, 88, 19)"
short loc_4059AB,"rgb(151, 87, 20)"
short loc_407446,"rgb(151, 86, 21)"
short loc_401082,"rgb(151, 85, 22)"
mov [ebp+var_51],"rgb(151, 84, 23)"
short loc_405FBA,"rgb(151, 83, 24)"
eax [ebp+var_2E],"rgb(151, 82, 25)"
short loc_4053C5,"rgb(151, 81, 26)"
short loc_40AED0,"rgb(151, 80, 27)"
short loc_4023D1,"rgb(151, 79, 28)"
ecx [eax+13Ch],"rgb(151, 78, 29)"
push 119h,"rgb(151, 77, 30)"
short loc_40702C,"rgb(151, 76, 31)"
short loc_401215,"rgb(151, 75, 32)"
short loc_401203,"rgb(151, 74, 33)"
short loc_4011F8,"rgb(151, 73, 34)"
short loc_40B78B,"rgb(151, 72, 35)"
short loc_4063C0,"rgb(151, 71, 36)"
short loc_404614,"rgb(151, 70, 37)"
short loc_40F9F4,"rgb(151, 69, 38)"
short loc_4045EE,"rgb(151, 68, 39)"
short loc_40461C,"rgb(151, 67, 40)"
short loc_404632,"rgb(151, 66, 41)"
short loc_40851D,"rgb(151, 65, 42)"
short loc_404158,"rgb(151, 64, 43)"
short loc_408B1A,"rgb(151, 63, 44)"
short loc_404142,"rgb(151, 62, 45)"
short loc_406444,"rgb(151, 61, 46)"
short loc_4064DC,"rgb(151, 60, 47)"
edi 120h,"rgb(151, 59, 48)"
short loc_4059A0,"rgb(151, 58, 49)"
short loc_401D00,"rgb(150, 99, 9)"
short loc_401CE2,"rgb(150, 98, 10)"
short loc_40B1A5,"rgb(150, 97, 11)"
[ebp+var_90] esi,"rgb(150, 96, 12)"
short loc_402EB4,"rgb(150, 95, 13)"
short loc_402E38,"rgb(150, 94, 14)"
short loc_4059FB,"rgb(150, 93, 15)"
short loc_401C45,"rgb(150, 92, 16)"
short loc_405A09,"rgb(150, 91, 17)"
[ebp+var_414] ecx,"rgb(150, 90, 18)"
call sub_404DC8,"rgb(150, 89, 19)"
short loc_4073DD,"rgb(150, 88, 20)"
short loc_401C2C,"rgb(150, 87, 21)"
call sub_404C5A,"rgb(150, 86, 22)"
ebp [esp+34h],"rgb(150, 85, 23)"
short loc_4045AA,"rgb(150, 84, 24)"
short loc_4012DA,"rgb(150, 83, 25)"
short loc_402324,"rgb(150, 82, 26)"
short loc_402903,"rgb(150, 81, 27)"
short loc_402332,"rgb(150, 80, 28)"
short loc_4053B6,"rgb(150, 79, 29)"
short loc_40127A,"rgb(150, 78, 30)"
edx 2B11h,"rgb(150, 77, 31)"
short loc_4038BF,"rgb(150, 76, 32)"
call ds:SwapBuffers,"rgb(150, 75, 33)"
short loc_40484A,"rgb(150, 74, 34)"
short loc_404826,"rgb(150, 73, 35)"
short loc_403DC0,"rgb(150, 72, 36)"
short loc_4074D4,"rgb(150, 71, 37)"
short loc_402E9A,"rgb(150, 70, 38)"
short loc_407C5F,"rgb(150, 69, 39)"
short loc_40123C,"rgb(150, 68, 40)"
edi [eax+78h],"rgb(150, 67, 41)"
short loc_40A015,"rgb(150, 66, 42)"
short loc_401338,"rgb(150, 65, 43)"
short loc_407072,"rgb(150, 64, 44)"
short loc_405D8A,"rgb(150, 63, 45)"
push 41Ah,"rgb(150, 62, 46)"
push 41Eh,"rgb(150, 61, 47)"
push 3F000000h,"rgb(150, 60, 48)"
short loc_40197E,"rgb(150, 59, 49)"
short loc_403FE2,"rgb(174, 62, 21)"
short loc_4064C4,"rgb(174, 61, 22)"
short loc_406171,"rgb(174, 60, 23)"
short loc_406104,"rgb(174, 59, 24)"
short loc_403547,"rgb(174, 58, 25)"
short loc_403574,"rgb(174, 57, 26)"
short loc_40358E,"rgb(174, 56, 27)"
[ebp+var_444] ebx,"rgb(174, 55, 28)"
short loc_405A0D,"rgb(174, 54, 29)"
short loc_403D0A,"rgb(174, 53, 30)"
call sub_4091F8,"rgb(174, 52, 31)"
short loc_404856,"rgb(174, 51, 32)"
eax 1400h,"rgb(173, 84, 0)"
short loc_40484B,"rgb(173, 83, 1)"
short loc_403D5C,"rgb(173, 82, 2)"
short loc_4090E5,"rgb(173, 81, 3)"
short loc_403948,"rgb(173, 80, 4)"
short loc_4094FF,"rgb(173, 79, 5)"
short loc_40661C,"rgb(173, 78, 6)"
[esp+44h+var_8] offset,"rgb(173, 77, 7)"
short loc_40457B,"rgb(173, 76, 8)"
mov [esp+64h+var_10],"rgb(173, 75, 9)"
short loc_407414,"rgb(173, 74, 10)"
eax [ebx+0Fh],"rgb(173, 73, 11)"
short loc_407004,"rgb(173, 72, 12)"
call sub_4078F7,"rgb(173, 71, 13)"
[ebp+var_18] ax,"rgb(173, 70, 14)"
eax 101Eh,"rgb(173, 69, 15)"
short loc_40402C,"rgb(173, 68, 16)"
short loc_405D6A,"rgb(173, 67, 17)"
short loc_40346F,"rgb(173, 66, 18)"
short loc_40522A,"rgb(173, 65, 19)"
edi 10000000h,"rgb(173, 64, 20)"
edx [ebp-1A4h],"rgb(173, 63, 21)"
short loc_4084EB,"rgb(173, 62, 22)"
short loc_404135,"rgb(173, 61, 23)"
[ebp+var_434] 0FFFFFFFFh,"rgb(173, 60, 24)"
short loc_401BC9,"rgb(173, 59, 25)"
short loc_401BB7,"rgb(173, 58, 26)"
short loc_4062D5,"rgb(173, 57, 27)"
short loc_406260,"rgb(173, 56, 28)"
short loc_40628F,"rgb(173, 55, 29)"
[esp+54h+var_20] offset,"rgb(173, 54, 30)"
short loc_406223,"rgb(173, 53, 31)"
short loc_4090C1,"rgb(173, 52, 32)"
short loc_401B78,"rgb(173, 51, 33)"
short loc_407368,"rgb(172, 85, 0)"
