Term,RGB
short loc_4017D8,"rgb(6, 147, 142)"
short loc_402148,"rgb(6, 146, 143)"
short loc_402111,"rgb(6, 145, 144)"
short loc_40212F,"rgb(6, 144, 145)"
short loc_40179E,"rgb(6, 143, 146)"
short loc_401774,"rgb(6, 142, 147)"
edx [esi+90h],"rgb(6, 141, 148)"
short loc_401749,"rgb(6, 140, 149)"
short loc_401787,"rgb(6, 139, 150)"
esi [ebx+64h],"rgb(6, 138, 151)"
ecx 0FFFFFFD0h,"rgb(6, 137, 152)"
ecx 0FFFFFFD8h,"rgb(6, 136, 153)"
short loc_40219B,"rgb(6, 135, 154)"
short loc_4011D0,"rgb(6, 134, 155)"
eax [edi+84h],"rgb(6, 133, 156)"
ecx 0FFFFFF8Ah,"rgb(6, 132, 157)"
ecx 0FFFFFFBEh,"rgb(6, 131, 158)"
short loc_4022B7,"rgb(6, 130, 159)"
short loc_401A89,"rgb(5, 159, 131)"
mov [esi+19Ch],"rgb(5, 158, 132)"
edx [ecx+0FCh],"rgb(5, 157, 133)"
[ebp-24h] edi,"rgb(5, 156, 134)"
[ebp-3Ch] ebx,"rgb(5, 155, 135)"
short loc_401C50,"rgb(5, 154, 136)"
esi 38h,"rgb(5, 153, 137)"
short loc_40226B,"rgb(5, 152, 138)"
short loc_4021B5,"rgb(5, 151, 139)"
db 4,"rgb(5, 150, 140)"
eax [esi+1D0h],"rgb(5, 149, 141)"
ptr [esi-4Ch],"rgb(5, 148, 142)"
ptr [ebx-80h],"rgb(5, 147, 143)"
ebx 64h,"rgb(5, 146, 144)"
short loc_401B0C,"rgb(5, 145, 145)"
short loc_401AAB,"rgb(5, 144, 146)"
short loc_4022FB,"rgb(5, 143, 147)"
short loc_4022D7,"rgb(5, 142, 148)"
short loc_40130F,"rgb(5, 141, 149)"
call sub_4022F4,"rgb(5, 140, 150)"
short loc_40181C,"rgb(5, 139, 151)"
[ebp+var_18] 3,"rgb(5, 138, 152)"
short loc_40164C,"rgb(5, 137, 153)"
short loc_4022C3,"rgb(5, 136, 154)"
short loc_4022D1,"rgb(5, 135, 155)"
esi 78h,"rgb(5, 134, 156)"
esi 41h,"rgb(5, 133, 157)"
ecx [esi+194h],"rgb(5, 132, 158)"
or [eax+68h],"rgb(5, 131, 159)"
[eax+98h] ebx,"rgb(4, 159, 132)"
short loc_401CDC,"rgb(4, 158, 133)"
add [edi+74h],"rgb(4, 157, 134)"
edx [esi+128h],"rgb(4, 156, 135)"
short loc_401C8E,"rgb(4, 155, 136)"
ptr [edi-0Ch],"rgb(4, 154, 137)"
ptr [ecx-7Ch],"rgb(4, 153, 138)"
short loc_402327,"rgb(4, 152, 139)"
add [esi+4Ch],"rgb(4, 151, 140)"
short loc_40167D,"rgb(4, 150, 141)"
eax [edx-68h],"rgb(4, 149, 142)"
ebx [edi+4],"rgb(4, 148, 143)"
add [ecx+44h],"rgb(4, 147, 144)"
edx [eax+0F8h],"rgb(4, 146, 145)"
short loc_402071,"rgb(4, 145, 146)"
short loc_402078,"rgb(4, 144, 147)"
short loc_4018BC,"rgb(4, 143, 148)"
edx [ebx+44h],"rgb(4, 142, 149)"
short loc_4018E7,"rgb(4, 141, 150)"
short loc_401A9B,"rgb(4, 140, 151)"
short loc_401CEA,"rgb(4, 139, 152)"
short loc_401F33,"rgb(4, 138, 153)"
[esi+0F4h] eax,"rgb(4, 137, 154)"
dup(0) 40h,"rgb(4, 136, 155)"
[esi+0A0h] eax,"rgb(4, 135, 156)"
short loc_4017F0,"rgb(4, 134, 157)"
short loc_4017E7,"rgb(4, 133, 158)"
mov [eax-8],"rgb(4, 132, 159)"
short loc_4024E3,"rgb(3, 159, 133)"
[ebp-18h] esi,"rgb(3, 158, 134)"
edi (offset,"rgb(3, 157, 135)"
eax 0FFFFFF9Fh,"rgb(3, 156, 136)"
eax [edi+50h],"rgb(3, 155, 137)"
short loc_409615,"rgb(3, 154, 138)"
ecx [eax-4],"rgb(3, 153, 139)"
short loc_6356FB,"rgb(3, 152, 140)"
short loc_4015A0,"rgb(3, 151, 141)"
short loc_401866,"rgb(3, 150, 142)"
short loc_402017,"rgb(3, 149, 143)"
ebx [esi-50h],"rgb(3, 148, 144)"
[edx+38h] eax,"rgb(3, 147, 145)"
short loc_401CAF,"rgb(3, 146, 146)"
short loc_4012E1,"rgb(3, 145, 147)"
ecx [esi+0A4h],"rgb(3, 144, 148)"
edx [esi+100h],"rgb(3, 143, 149)"
short loc_401A81,"rgb(3, 142, 150)"
sub [esi+10h],"rgb(3, 141, 151)"
short loc_401D10,"rgb(3, 140, 152)"
short loc_401CF6,"rgb(3, 139, 153)"
short loc_401A99,"rgb(3, 138, 154)"
short loc_401D6A,"rgb(3, 137, 155)"
short loc_401D58,"rgb(3, 136, 156)"
ecx [eax+108h],"rgb(3, 135, 157)"
eax [edx+98h],"rgb(3, 134, 158)"
ecx [edx-44h],"rgb(3, 133, 159)"
short loc_401E53,"rgb(2, 159, 134)"
short loc_401E71,"rgb(2, 158, 135)"
[edx+98h] eax,"rgb(2, 157, 136)"
eax 0FFFFFFB3h,"rgb(2, 156, 137)"
[esi+9Ch] eax,"rgb(2, 155, 138)"
short loc_401070,"rgb(2, 154, 139)"
[eax+7Ch] ebx,"rgb(2, 153, 140)"
[ecx+84h] edi,"rgb(2, 152, 141)"
[ecx+70h] ebx,"rgb(2, 151, 142)"
edi [eax+0C8h],"rgb(2, 150, 143)"
short loc_4014AD,"rgb(2, 149, 144)"
short loc_401417,"rgb(2, 148, 145)"
ecx 0FFFFFFB1h,"rgb(2, 147, 146)"
dw 3800h,"rgb(2, 146, 147)"
edx 0FFFFFF9Ch,"rgb(2, 145, 148)"
short loc_4018B7,"rgb(2, 144, 149)"
edx 0FFFFFF8Fh,"rgb(2, 143, 150)"
ptr [esi-28h],"rgb(2, 142, 151)"
short loc_40121B,"rgb(2, 141, 152)"
short loc_4011FA,"rgb(2, 140, 153)"
short loc_4012DF,"rgb(2, 139, 154)"
eax 0FFFFFFA1h,"rgb(2, 138, 155)"
eax [edx+70h],"rgb(2, 137, 156)"
esi [ebp+var_60],"rgb(2, 136, 157)"
eax 0FFFFFFD3h,"rgb(2, 135, 158)"
short loc_401FC1,"rgb(2, 134, 159)"
short loc_401D7A,"rgb(1, 159, 135)"
short loc_4012F1,"rgb(1, 158, 136)"
short loc_4015B4,"rgb(1, 157, 137)"
edi 21h,"rgb(1, 156, 138)"
short loc_4013A7,"rgb(1, 155, 139)"
short loc_4016A0,"rgb(1, 154, 140)"
short loc_401399,"rgb(1, 153, 141)"
short loc_401389,"rgb(1, 152, 142)"
short loc_4014BD,"rgb(1, 151, 143)"
eax 0FFFFFFA6h,"rgb(1, 150, 144)"
short loc_401487,"rgb(1, 149, 145)"
short loc_40193E,"rgb(1, 148, 146)"
short loc_401437,"rgb(1, 147, 147)"
dw 0C00h,"rgb(1, 146, 148)"
short loc_401481,"rgb(1, 145, 149)"
esi [edx+54h],"rgb(1, 144, 150)"
ptr [esi+20Ch],"rgb(1, 143, 151)"
ptr [esi+23Ch],"rgb(1, 142, 152)"
ptr [esi+278h],"rgb(1, 141, 153)"
ebx 30h,"rgb(1, 140, 154)"
short loc_401E6C,"rgb(1, 139, 155)"
sub [eax+38h],"rgb(1, 138, 156)"
eax 0FFFFFF86h,"rgb(1, 137, 157)"
edx 0FFFFFFE3h,"rgb(1, 136, 158)"
esi 42h,"rgb(1, 135, 159)"
edx 0FFFFFFD6h,"rgb(0, 159, 136)"
eax [edi+8Ch],"rgb(0, 158, 137)"
short loc_401DBE,"rgb(0, 157, 138)"
short loc_401E1A,"rgb(0, 156, 139)"
short loc_401DF1,"rgb(0, 155, 140)"
add [esi+54h],"rgb(0, 154, 141)"
short loc_4013FC,"rgb(0, 153, 142)"
short loc_401DFB,"rgb(0, 152, 143)"
short loc_401C7F,"rgb(0, 151, 144)"
edx 0FFFFFFD9h,"rgb(0, 150, 145)"
short loc_40134D,"rgb(0, 149, 146)"
short loc_401C1B,"rgb(0, 148, 147)"
short loc_401F2F,"rgb(0, 147, 148)"
short loc_401C4B,"rgb(0, 146, 149)"
short loc_401F81,"rgb(0, 145, 150)"
short loc_40176F,"rgb(0, 144, 151)"
short loc_4019AF,"rgb(0, 143, 152)"
[ebp-34h] eax,"rgb(0, 142, 153)"
[edx+48h] eax,"rgb(0, 141, 154)"
edx [edi+184h],"rgb(0, 140, 155)"
ecx 0FFFFFF8Eh,"rgb(0, 139, 156)"
short loc_4084B6,"rgb(0, 138, 157)"
short loc_4021AB,"rgb(0, 137, 158)"
short loc_4021CB,"rgb(0, 136, 159)"
short loc_402261,"rgb(15, 133, 146)"
call sub_401964,"rgb(15, 132, 147)"
ecx [edx+7Ch],"rgb(15, 131, 148)"
call sub_4010CC,"rgb(15, 130, 149)"
call sub_401FD8,"rgb(15, 129, 150)"
short loc_401BF9,"rgb(15, 128, 151)"
ecx [eax-30h],"rgb(14, 152, 128)"
[ebx+84h] ecx,"rgb(14, 151, 129)"
short loc_401B25,"rgb(14, 150, 130)"
short loc_401AD7,"rgb(14, 149, 131)"
eax 0FFFFFFDCh,"rgb(14, 148, 132)"
ecx [edi+14h],"rgb(14, 147, 133)"
ecx 0FFFFFFA1h,"rgb(14, 146, 134)"
short loc_401B78,"rgb(14, 145, 135)"
[ebx+7Ch] eax,"rgb(14, 144, 136)"
[esi+0B4h] eax,"rgb(14, 143, 137)"
short loc_40207F,"rgb(14, 142, 138)"
short loc_401FAB,"rgb(14, 141, 139)"
short loc_401F72,"rgb(14, 140, 140)"
short loc_401EF2,"rgb(14, 139, 141)"
short loc_401C61,"rgb(14, 138, 142)"
esi 0D2h,"rgb(14, 137, 143)"
short loc_40214B,"rgb(14, 136, 144)"
short loc_4017BF,"rgb(14, 135, 145)"
esi 7Ch,"rgb(14, 134, 146)"
short loc_401407,"rgb(14, 133, 147)"
offset __ImageBase,"rgb(14, 132, 148)"
call sub_401564,"rgb(14, 131, 149)"
short loc_4013D0,"rgb(14, 130, 150)"
dup(0) 2Dh,"rgb(14, 129, 151)"
call sub_40207C,"rgb(14, 128, 152)"
ptr [eax-0Ch],"rgb(13, 153, 128)"
call sub_401598,"rgb(13, 152, 129)"
short loc_4013F1,"rgb(13, 151, 130)"
[ebx+0C0h] ecx,"rgb(13, 150, 131)"
[ecx+8Ch] edi,"rgb(13, 149, 132)"
short loc_401E5E,"rgb(13, 148, 133)"
short loc_4019B2,"rgb(13, 147, 134)"
[ecx+0E4h] edx,"rgb(13, 146, 135)"
edi 23h,"rgb(13, 145, 136)"
esi 5Dh,"rgb(13, 144, 137)"
short loc_40143D,"rgb(13, 143, 138)"
short loc_401488,"rgb(13, 142, 139)"
short loc_401A11,"rgb(13, 141, 140)"
esi [edx+28h],"rgb(13, 140, 141)"
[ebp-3Ch] esi,"rgb(13, 139, 142)"
ah 1Dh,"rgb(13, 138, 143)"
short loc_40198C,"rgb(13, 137, 144)"
[ebp-40h] ebx,"rgb(13, 136, 145)"
[ebp-40h] ecx,"rgb(13, 135, 146)"
eax [edi+188h],"rgb(13, 134, 147)"
dup(0) 5,"rgb(13, 133, 148)"
short loc_401FC4,"rgb(13, 132, 149)"
ecx 0FFFFFFA4h,"rgb(13, 131, 150)"
short loc_401C97,"rgb(13, 130, 151)"
edx 0FFFFFFC4h,"rgb(13, 129, 152)"
eax 0FFFFFFDAh,"rgb(13, 128, 153)"
edx [edi+180h],"rgb(12, 154, 128)"
edx [edi+194h],"rgb(12, 153, 129)"
[edx+40h] eax,"rgb(12, 152, 130)"
edi [eax+0B4h],"rgb(12, 151, 131)"
esi [eax+184h],"rgb(12, 150, 132)"
short loc_401DC9,"rgb(12, 149, 133)"
short loc_401FB5,"rgb(12, 148, 134)"
edx 0FFFFFF93h,"rgb(12, 147, 135)"
short loc_401F8A,"rgb(12, 146, 136)"
short loc_402010,"rgb(12, 145, 137)"
eax 0FFFFFFD6h,"rgb(12, 144, 138)"
short loc_401537,"rgb(12, 143, 139)"
short loc_40826E,"rgb(12, 142, 140)"
short loc_401287,"rgb(12, 141, 141)"
short loc_401D9D,"rgb(12, 140, 142)"
ebx [ebp-2Ch],"rgb(12, 139, 143)"
short loc_401A3E,"rgb(12, 138, 144)"
short loc_401A38,"rgb(12, 137, 145)"
short loc_4012E0,"rgb(12, 136, 146)"
short loc_401A69,"rgb(12, 135, 147)"
edx 0FFFFFF81h,"rgb(12, 134, 148)"
short loc_4018F7,"rgb(12, 133, 149)"
edx 0FFFFFF99h,"rgb(12, 132, 150)"
short loc_4017EF,"rgb(12, 131, 151)"
eax [ebp-30h],"rgb(12, 130, 152)"
eax [ebx+10Ch],"rgb(12, 129, 153)"
edi [eax+0B8h],"rgb(12, 128, 154)"
[eax+84h] ebx,"rgb(11, 155, 128)"
short loc_401130,"rgb(11, 154, 129)"
short loc_40191C,"rgb(11, 153, 130)"
edx [ecx-4Ch],"rgb(11, 152, 131)"
short loc_401357,"rgb(11, 151, 132)"
edx [esi+154h],"rgb(11, 150, 133)"
short loc_4016E9,"rgb(11, 149, 134)"
short loc_401EDF,"rgb(11, 148, 135)"
edi 2Eh,"rgb(11, 147, 136)"
ecx 0FFFFFFC0h,"rgb(11, 146, 137)"
[ebp+var_C] 4,"rgb(11, 145, 138)"
short loc_401D51,"rgb(11, 144, 139)"
short loc_401D01,"rgb(11, 143, 140)"
ebx 0FFFFFFF2h,"rgb(11, 142, 141)"
ebx [esi+120h],"rgb(11, 141, 142)"
ebx 16h,"rgb(11, 140, 143)"
ecx 0FFFFFFC5h,"rgb(11, 139, 144)"
[edx+90h] eax,"rgb(11, 138, 145)"
ptr [esi-3Ch],"rgb(11, 137, 146)"
short loc_401FF0,"rgb(11, 136, 147)"
short loc_402030,"rgb(11, 135, 148)"
short loc_402020,"rgb(11, 134, 149)"
short loc_402538,"rgb(11, 133, 150)"
short loc_4017EA,"rgb(11, 132, 151)"
ecx [edi+190h],"rgb(11, 131, 152)"
[esi+0A8h] eax,"rgb(11, 130, 153)"
edi 0CAh,"rgb(11, 129, 154)"
offset unk_600000,"rgb(11, 128, 155)"
mov [edi+0ACh],"rgb(10, 156, 128)"
ebx [ecx+0A0h],"rgb(10, 155, 129)"
short loc_40231D,"rgb(10, 154, 130)"
short loc_402353,"rgb(10, 153, 131)"
short loc_4023CA,"rgb(10, 152, 132)"
push [ebp+var_30],"rgb(10, 151, 133)"
short loc_40244A,"rgb(10, 150, 134)"
short loc_4023F7,"rgb(10, 149, 135)"
short loc_4015B0,"rgb(10, 148, 136)"
short loc_4015DA,"rgb(10, 147, 137)"
short loc_4018C5,"rgb(10, 146, 138)"
short loc_40207A,"rgb(10, 145, 139)"
add [eax+34h],"rgb(10, 144, 140)"
short loc_4020B6,"rgb(10, 143, 141)"
short loc_4017AC,"rgb(10, 142, 142)"
edx 0FFFFFFA0h,"rgb(10, 141, 143)"
short loc_402318,"rgb(10, 140, 144)"
short loc_40230C,"rgb(10, 139, 145)"
short loc_4022EE,"rgb(10, 138, 146)"
push [ebp+var_2C],"rgb(10, 137, 147)"
eax [edi+18h],"rgb(10, 136, 148)"
add [edi+38h],"rgb(10, 135, 149)"
short loc_401CDD,"rgb(10, 134, 150)"
ebx 2Bh,"rgb(10, 133, 151)"
short loc_40198E,"rgb(10, 132, 152)"
short loc_4018A5,"rgb(10, 131, 153)"
short loc_4018AF,"rgb(10, 130, 154)"
ebx [edi+194h],"rgb(10, 129, 155)"
short loc_401CFF,"rgb(10, 128, 156)"
esi [eax+0D4h],"rgb(9, 157, 128)"
short loc_40166A,"rgb(9, 156, 129)"
short loc_4022D3,"rgb(9, 155, 130)"
short loc_4022CA,"rgb(9, 154, 131)"
short loc_401638,"rgb(9, 153, 132)"
short loc_401634,"rgb(9, 152, 133)"
short loc_401792,"rgb(9, 151, 134)"
short loc_4087F6,"rgb(9, 150, 135)"
mov [edx+0A4h],"rgb(9, 149, 136)"
ecx 0FFFFFFCCh,"rgb(9, 148, 137)"
dw 4040h,"rgb(9, 147, 138)"
short loc_40199B,"rgb(9, 146, 139)"
ecx 0FFFFFFC8h,"rgb(9, 145, 140)"
edi 42h,"rgb(9, 144, 141)"
short loc_401F9F,"rgb(9, 143, 142)"
short loc_401113,"rgb(9, 142, 143)"
edx [esi+0A4h],"rgb(9, 141, 144)"
short loc_40170D,"rgb(9, 140, 145)"
edi [esi+0BCh],"rgb(9, 139, 146)"
edi [edx+20h],"rgb(9, 138, 147)"
short loc_4021AC,"rgb(9, 137, 148)"
short loc_4021F7,"rgb(9, 136, 149)"
short loc_402253,"rgb(9, 135, 150)"
edx [ebp+var_5C],"rgb(9, 134, 151)"
short loc_402136,"rgb(9, 133, 152)"
ecx [edx-3Ch],"rgb(9, 132, 153)"
short loc_401C17,"rgb(9, 131, 154)"
sub [edi+14h],"rgb(9, 130, 155)"
ptr [ebx-8],"rgb(9, 129, 156)"
ptr [ebx-40h],"rgb(9, 128, 157)"
short loc_401F5F,"rgb(8, 158, 128)"
short loc_401B2F,"rgb(8, 157, 129)"
short loc_401B17,"rgb(8, 156, 130)"
short loc_4011E0,"rgb(8, 155, 131)"
[ebp+var_30] 0,"rgb(8, 154, 132)"
short loc_401223,"rgb(8, 153, 133)"
short loc_40120A,"rgb(8, 152, 134)"
[esi+54h] ebx,"rgb(8, 151, 135)"
short loc_4011EA,"rgb(8, 150, 136)"
short loc_40224D,"rgb(8, 149, 137)"
short loc_401BEC,"rgb(8, 148, 138)"
ecx [edx+78h],"rgb(8, 147, 139)"
ebx [esi+78h],"rgb(8, 146, 140)"
ptr [eax-40h],"rgb(8, 145, 141)"
short loc_40177A,"rgb(8, 144, 142)"
short loc_4017A0,"rgb(8, 143, 143)"
short loc_402145,"rgb(8, 142, 144)"
short loc_401F18,"rgb(8, 141, 145)"
[esi+0F0h] eax,"rgb(8, 140, 146)"
short loc_401CBA,"rgb(8, 139, 147)"
short loc_4010BD,"rgb(8, 138, 148)"
short loc_401EBB,"rgb(8, 137, 149)"
short loc_401C81,"rgb(8, 136, 150)"
short loc_40194F,"rgb(8, 135, 151)"
short loc_401063,"rgb(8, 134, 152)"
ptr [ebx-28h],"rgb(8, 133, 153)"
edi [eax-38h],"rgb(8, 132, 154)"
short loc_401B5C,"rgb(8, 131, 155)"
short loc_401D20,"rgb(8, 130, 156)"
ecx [esi+0A8h],"rgb(8, 129, 157)"
short loc_401CDF,"rgb(8, 128, 158)"
short loc_4016F5,"rgb(7, 159, 128)"
short loc_4016B7,"rgb(7, 158, 129)"
short loc_4016A9,"rgb(7, 157, 130)"
short loc_402182,"rgb(7, 156, 131)"
short loc_402167,"rgb(7, 155, 132)"
eax [esi+1DCh],"rgb(7, 154, 133)"
eax [edi+200h],"rgb(7, 153, 134)"
eax [edi+190h],"rgb(7, 152, 135)"
short loc_402134,"rgb(7, 151, 136)"
bl ah,"rgb(7, 150, 137)"
short loc_4017A2,"rgb(7, 149, 138)"
short loc_4020DE,"rgb(7, 148, 139)"
short loc_4020E0,"rgb(7, 147, 140)"
short loc_4020F7,"rgb(7, 146, 141)"
ecx 0FFFFFF93h,"rgb(7, 145, 142)"
esi 54h,"rgb(7, 144, 143)"
short loc_402281,"rgb(7, 143, 144)"
edi [eax+0CCh],"rgb(7, 142, 145)"
short loc_402255,"rgb(7, 141, 146)"
short loc_40170F,"rgb(7, 140, 147)"
eax 0FFFFFFCCh,"rgb(7, 139, 148)"
short loc_4017BD,"rgb(7, 138, 149)"
ptr [esi+29Ch],"rgb(7, 137, 150)"
short loc_401781,"rgb(7, 136, 151)"
esi 37h,"rgb(7, 135, 152)"
esi [eax+0B4h],"rgb(7, 134, 153)"
esi 48h,"rgb(7, 133, 154)"
short loc_40179C,"rgb(7, 132, 155)"
short loc_40183B,"rgb(7, 131, 156)"
short loc_4017E2,"rgb(7, 130, 157)"
short loc_401631,"rgb(7, 129, 158)"
short loc_4022BD,"rgb(7, 128, 159)"
short loc_4022D9,"rgb(6, 159, 129)"
edi 25h,"rgb(6, 158, 130)"
short loc_401659,"rgb(6, 157, 131)"
short loc_401605,"rgb(6, 156, 132)"
short loc_4015D5,"rgb(6, 155, 133)"
ecx [edi-20h],"rgb(6, 154, 134)"
add [esi+44h],"rgb(6, 153, 135)"
short loc_40184F,"rgb(6, 152, 136)"
ecx [ebx+10Ch],"rgb(6, 151, 137)"
short loc_402110,"rgb(6, 150, 138)"
short loc_4020B3,"rgb(6, 149, 139)"
short loc_40156F,"rgb(6, 148, 140)"
short loc_4015A8,"rgb(6, 147, 141)"
short loc_402501,"rgb(6, 146, 142)"
short loc_4023AB,"rgb(6, 145, 143)"
short loc_4023C9,"rgb(6, 144, 144)"
short loc_402374,"rgb(6, 143, 145)"
short loc_40236D,"rgb(6, 142, 146)"
short loc_40161A,"rgb(6, 141, 147)"
short loc_40105B,"rgb(6, 140, 148)"
eax 111h,"rgb(6, 139, 149)"
eax 0FFFFFFD9h,"rgb(6, 138, 150)"
eax [ebx-8],"rgb(6, 137, 151)"
eax [edx-28h],"rgb(6, 136, 152)"
short loc_401579,"rgb(6, 135, 153)"
short loc_40205A,"rgb(6, 134, 154)"
call sub_4016B4,"rgb(6, 133, 155)"
[esi+94h] ecx,"rgb(6, 132, 156)"
short loc_401920,"rgb(6, 131, 157)"
ebx 32h,"rgb(6, 130, 158)"
short loc_4014EF,"rgb(6, 129, 159)"
esi [ebp-24h],"rgb(5, 159, 130)"
short loc_401122,"rgb(5, 158, 131)"
[eax+49h] dl,"rgb(5, 157, 132)"
esi [ecx+0BCh],"rgb(5, 156, 133)"
[ebp+var_54] ecx,"rgb(5, 155, 134)"
edi [ecx+90h],"rgb(5, 154, 135)"
[ecx+78h] ebx,"rgb(5, 153, 136)"
short loc_40149F,"rgb(5, 152, 137)"
short loc_4014B9,"rgb(5, 151, 138)"
short loc_401489,"rgb(5, 150, 139)"
[eax+0ACh] edi,"rgb(5, 149, 140)"
ebx [edx+5Ch],"rgb(5, 148, 141)"
[ecx+64h] ebx,"rgb(5, 147, 142)"
short loc_4014D0,"rgb(5, 146, 143)"
short loc_401597,"rgb(5, 145, 144)"
[esi+34h] edi,"rgb(5, 144, 145)"
ebx [ecx+9Ch],"rgb(5, 143, 146)"
ebx [esi+44h],"rgb(5, 142, 147)"
esi 59h,"rgb(5, 141, 148)"
ds dword,"rgb(5, 140, 149)"
short loc_40134A,"rgb(5, 139, 150)"
short loc_40137E,"rgb(5, 138, 151)"
short loc_4013D1,"rgb(5, 137, 152)"
ecx 0FFFFFF9Dh,"rgb(5, 136, 153)"
ecx 0FFFFFF91h,"rgb(5, 135, 154)"
short loc_4012FB,"rgb(5, 134, 155)"
short loc_40149C,"rgb(5, 133, 156)"
short loc_401980,"rgb(5, 132, 157)"
edi [edx+4Ch],"rgb(5, 131, 158)"
short loc_401F3C,"rgb(5, 130, 159)"
short loc_401F6A,"rgb(4, 159, 131)"
ecx [edi-0B0h],"rgb(4, 158, 132)"
edi [esi+84h],"rgb(4, 157, 133)"
short loc_4019E4,"rgb(4, 156, 134)"
short loc_40142C,"rgb(4, 155, 135)"
eax 0FFFFFFD8h,"rgb(4, 154, 136)"
ebx [ecx+88h],"rgb(4, 153, 137)"
esi 5Ch,"rgb(4, 152, 138)"
edi [eax+0B0h],"rgb(4, 151, 139)"
esi 4Eh,"rgb(4, 150, 140)"
dw 2020h,"rgb(4, 149, 141)"
short loc_401472,"rgb(4, 148, 142)"
short loc_401482,"rgb(4, 147, 143)"
short loc_4019EB,"rgb(4, 146, 144)"
ebx 25h,"rgb(4, 145, 145)"
mov [edi+60h],"rgb(4, 144, 146)"
short loc_401E1E,"rgb(4, 143, 147)"
short loc_401409,"rgb(4, 142, 148)"
esi 3Fh,"rgb(4, 141, 149)"
dw 4400h,"rgb(4, 140, 150)"
short loc_401509,"rgb(4, 139, 151)"
esi 0CEh,"rgb(4, 138, 152)"
esi 35h,"rgb(4, 137, 153)"
short loc_401A2F,"rgb(4, 136, 154)"
short loc_40135D,"rgb(4, 135, 155)"
ecx [edx+9Ch],"rgb(4, 134, 156)"
short loc_401A27,"rgb(4, 133, 157)"
short loc_40140A,"rgb(4, 132, 158)"
short loc_401BB7,"rgb(4, 131, 159)"
[edx+70h] eax,"rgb(3, 159, 132)"
edi [edx+3Ch],"rgb(3, 158, 133)"
edi [edx+10h],"rgb(3, 157, 134)"
short loc_401A01,"rgb(3, 156, 135)"
short loc_401DE8,"rgb(3, 155, 136)"
short loc_401DD0,"rgb(3, 154, 137)"
short loc_40132F,"rgb(3, 153, 138)"
eax [edx+9Ch],"rgb(3, 152, 139)"
eax 0FFFFFFE6h,"rgb(3, 151, 140)"
short loc_4015F7,"rgb(3, 150, 141)"
short loc_4013C9,"rgb(3, 149, 142)"
edi [ecx+0A4h],"rgb(3, 148, 143)"
short loc_4016CF,"rgb(3, 147, 144)"
edx 0FFFFFFD0h,"rgb(3, 146, 145)"
short loc_40188F,"rgb(3, 145, 146)"
short loc_401D8A,"rgb(3, 144, 147)"
edi [ebp-38h],"rgb(3, 143, 148)"
short loc_401A40,"rgb(3, 142, 149)"
short loc_401A52,"rgb(3, 141, 150)"
ptr [edi-38h],"rgb(3, 140, 151)"
[esi+108h] edx,"rgb(3, 139, 152)"
short loc_401DF0,"rgb(3, 138, 153)"
short loc_40173F,"rgb(3, 137, 154)"
short loc_40172F,"rgb(3, 136, 155)"
[eax+0C4h] esi,"rgb(3, 135, 156)"
eax [edx+8Ch],"rgb(3, 134, 157)"
short loc_401D6F,"rgb(3, 133, 158)"
[edx+2Ch] eax,"rgb(3, 132, 159)"
[eax+0FCh] ecx,"rgb(2, 159, 133)"
ebx 15h,"rgb(2, 158, 134)"
[esi] esi,"rgb(2, 157, 135)"
short loc_401720,"rgb(2, 156, 136)"
short loc_401C37,"rgb(2, 155, 137)"
[ebp+var_58] ecx,"rgb(2, 154, 138)"
short loc_401D3A,"rgb(2, 153, 139)"
short loc_401D45,"rgb(2, 152, 140)"
short loc_401AAE,"rgb(2, 151, 141)"
short loc_401A9D,"rgb(2, 150, 142)"
ecx [edx+70h],"rgb(2, 149, 143)"
[esi+0ACh] eax,"rgb(2, 148, 144)"
short loc_4017F5,"rgb(2, 147, 145)"
short loc_401FC3,"rgb(2, 146, 146)"
short loc_408085,"rgb(2, 145, 147)"
short loc_401951,"rgb(2, 144, 148)"
esi 94h,"rgb(2, 143, 149)"
short loc_4018EF,"rgb(2, 142, 150)"
short loc_4018DA,"rgb(2, 141, 151)"
[eax+88h] ebx,"rgb(2, 140, 152)"
short loc_401CA2,"rgb(2, 139, 153)"
short loc_401CA9,"rgb(2, 138, 154)"
short loc_401C74,"rgb(2, 137, 155)"
short loc_401A07,"rgb(2, 136, 156)"
[ecx+94h] edi,"rgb(2, 135, 157)"
ecx 0FFFFFFA3h,"rgb(2, 134, 158)"
short loc_402337,"rgb(2, 133, 159)"
short loc_40238B,"rgb(1, 159, 134)"
ecx [edx+0A8h],"rgb(1, 158, 135)"
short loc_4021BA,"rgb(1, 157, 136)"
ecx 0FFFFFF8Dh,"rgb(1, 156, 137)"
short loc_401B2B,"rgb(1, 155, 138)"
short loc_401A83,"rgb(1, 154, 139)"
short loc_4022A0,"rgb(1, 153, 140)"
mov ds,"rgb(1, 152, 141)"
edx [ecx-1Ch],"rgb(1, 151, 142)"
ptr [esi+250h],"rgb(1, 150, 143)"
[ecx+7Ch] edi,"rgb(1, 149, 144)"
short loc_401BCE,"rgb(1, 148, 145)"
short loc_401B62,"rgb(1, 147, 146)"
short loc_402212,"rgb(1, 146, 147)"
short loc_402203,"rgb(1, 145, 148)"
short loc_40121A,"rgb(1, 144, 149)"
or [eax+7Ch],"rgb(1, 143, 150)"
short loc_401282,"rgb(1, 142, 151)"
short loc_40125A,"rgb(1, 141, 152)"
