Term,RGB
eax [ecx+154h],"rgb(55, 157, 30)"
call sub_401489,"rgb(55, 156, 31)"
call sub_401791,"rgb(55, 155, 32)"
edi [eax+130h],"rgb(55, 154, 33)"
short loc_40183A,"rgb(55, 153, 34)"
esi [edi+0D0h],"rgb(55, 152, 35)"
ecx 45h,"rgb(55, 151, 36)"
dw 42h,"rgb(55, 150, 37)"
edi [esi+138h],"rgb(54, 188, 0)"
short loc_401B47,"rgb(54, 187, 1)"
[ebx+0A8h] edi,"rgb(54, 186, 2)"
short loc_401DE1,"rgb(54, 185, 3)"
[ebx+0D0h] eax,"rgb(54, 184, 4)"
short loc_401CB7,"rgb(54, 183, 5)"
[ebp+var_C] 9,"rgb(54, 182, 6)"
short loc_401DD7,"rgb(54, 181, 7)"
rcl byte,"rgb(54, 180, 8)"
eax 0A3h,"rgb(54, 179, 9)"
short loc_4020A3,"rgb(54, 178, 10)"
short loc_401623,"rgb(54, 177, 11)"
short loc_401BCB,"rgb(54, 176, 12)"
edi [eax+0D4h],"rgb(54, 175, 13)"
adc [ecx+4],"rgb(54, 174, 14)"
call sub_401713,"rgb(54, 173, 15)"
edi [ebx+0DCh],"rgb(54, 172, 16)"
esi [eax+0ACh],"rgb(54, 171, 17)"
call sub_401756,"rgb(54, 170, 18)"
esi 35h,"rgb(54, 169, 19)"
[edi+38h] ebx,"rgb(54, 168, 20)"
edx 73h,"rgb(54, 167, 21)"
eax 0FFFFFFC1h,"rgb(54, 166, 22)"
edx [ebx+130h],"rgb(54, 165, 23)"
dd 0A0h,"rgb(54, 164, 24)"
call sub_4013E1,"rgb(54, 163, 25)"
esi 26h,"rgb(54, 162, 26)"
[ecx-0Ch] ebx,"rgb(54, 161, 27)"
edi [ebx+0A4h],"rgb(54, 160, 28)"
edi [esi+1CCh],"rgb(54, 159, 29)"
edx 0F8h,"rgb(54, 158, 30)"
short loc_40153F,"rgb(54, 157, 31)"
edi 69h,"rgb(54, 156, 32)"
[ebp+var_14] 30h,"rgb(54, 155, 33)"
[esi+0DCh] edx,"rgb(54, 154, 34)"
[esi+0DCh] edi,"rgb(54, 153, 35)"
[esi+0C8h] edx,"rgb(54, 152, 36)"
[esi+0C8h] ecx,"rgb(54, 151, 37)"
eax [ecx+16Ch],"rgb(54, 150, 38)"
[eax+80h] esi,"rgb(53, 189, 0)"
esi [edi+0C4h],"rgb(53, 188, 1)"
pop esp,"rgb(53, 187, 2)"
mov [eax+15Ch],"rgb(53, 186, 3)"
edi [eax+110h],"rgb(53, 185, 4)"
mov [edi-14h],"rgb(53, 184, 5)"
and [ebp+var_60],"rgb(53, 183, 6)"
call sub_401E87,"rgb(53, 182, 7)"
[eax] 41h,"rgb(53, 181, 8)"
call sub_4019C7,"rgb(53, 180, 9)"
[ebp+var_38] 0Ah,"rgb(53, 179, 10)"
esi [ebx+140h],"rgb(53, 178, 11)"
edi [ecx+40h],"rgb(53, 177, 12)"
edi 45h,"rgb(53, 176, 13)"
ecx [edx+8Ch],"rgb(53, 175, 14)"
eax 0FFFFFFDBh,"rgb(53, 174, 15)"
ecx [edi+12Ch],"rgb(53, 173, 16)"
short loc_401EE1,"rgb(53, 172, 17)"
eax [ebx+19Ch],"rgb(53, 171, 18)"
esi [eax+154h],"rgb(53, 170, 19)"
short loc_401B26,"rgb(53, 169, 20)"
esi 0F0h,"rgb(53, 168, 21)"
eax [ebx+250h],"rgb(53, 167, 22)"
ecx [ebx+0B8h],"rgb(53, 166, 23)"
ecx 5Dh,"rgb(53, 165, 24)"
call sub_401E96,"rgb(53, 164, 25)"
edi [edx+8Ch],"rgb(53, 163, 26)"
edx [edi+0F8h],"rgb(53, 162, 27)"
call sub_401666,"rgb(53, 161, 28)"
esi [edi-0A8h],"rgb(53, 160, 29)"
dw 5Eh,"rgb(53, 159, 30)"
[edi+50h] ecx,"rgb(53, 158, 31)"
[eax+24h] 3,"rgb(53, 157, 32)"
short loc_4011BF,"rgb(53, 156, 33)"
edi [ebx+16Ch],"rgb(53, 155, 34)"
call sub_401626,"rgb(53, 154, 35)"
call sub_40112A,"rgb(53, 153, 36)"
eax [edx+0D4h],"rgb(53, 152, 37)"
call sub_4011A1,"rgb(53, 151, 38)"
xor [ebp-8],"rgb(53, 150, 39)"
call sub_40119E,"rgb(52, 190, 0)"
call sub_401D6A,"rgb(52, 189, 1)"
short loc_401BEF,"rgb(52, 188, 2)"
short loc_40186A,"rgb(52, 187, 3)"
eax 900h,"rgb(52, 186, 4)"
mov [ebx+144h],"rgb(52, 185, 5)"
short loc_408E95,"rgb(52, 184, 6)"
short loc_409DC0,"rgb(52, 183, 7)"
short loc_40853F,"rgb(52, 182, 8)"
ecx [edx-0DCh],"rgb(52, 181, 9)"
mov [ecx+110h],"rgb(52, 180, 10)"
call sub_401ECE,"rgb(52, 179, 11)"
ebx [edi+0FCh],"rgb(52, 178, 12)"
ecx [edx-178h],"rgb(52, 177, 13)"
ebx [eax+50h],"rgb(52, 176, 14)"
call sub_40148F,"rgb(52, 175, 15)"
[ebp+var_4] 2Ah,"rgb(52, 174, 16)"
call sub_40201F,"rgb(52, 173, 17)"
edx [ebx+150h],"rgb(52, 172, 18)"
edx [ebx+1BCh],"rgb(52, 171, 19)"
ecx [edx-0E0h],"rgb(52, 170, 20)"
mov [ebx+18Ch],"rgb(52, 169, 21)"
dw 30h,"rgb(52, 168, 22)"
esi [eax+0A4h],"rgb(52, 167, 23)"
call sub_402042,"rgb(52, 166, 24)"
edi 67h,"rgb(52, 165, 25)"
call sub_402111,"rgb(52, 164, 26)"
edx [esi+0E8h],"rgb(52, 163, 27)"
offset aNs,"rgb(52, 162, 28)"
short loc_40132D,"rgb(52, 161, 29)"
[ebp+var_3C] 14h,"rgb(52, 160, 30)"
[edx+70h] ecx,"rgb(52, 159, 31)"
edx 76h,"rgb(52, 158, 32)"
eax 0FCh,"rgb(52, 157, 33)"
esi [ebx+0D0h],"rgb(52, 156, 34)"
esi [ebx+0B8h],"rgb(52, 155, 35)"
edx 77h,"rgb(52, 154, 36)"
edx 0A6h,"rgb(52, 153, 37)"
edi [edx+88h],"rgb(52, 152, 38)"
ecx 0FFFFFF98h,"rgb(52, 151, 39)"
ebx [eax+104h],"rgb(52, 150, 40)"
short loc_40172B,"rgb(51, 191, 0)"
edi [eax+0DCh],"rgb(51, 190, 1)"
call sub_401180,"rgb(51, 189, 2)"
ebx [eax+0C0h],"rgb(51, 188, 3)"
short loc_4019CF,"rgb(51, 187, 4)"
call sub_401EAB,"rgb(51, 186, 5)"
eax [edi+19Ch],"rgb(51, 185, 6)"
short loc_4016E7,"rgb(51, 184, 7)"
ecx 0FFFFFFBFh,"rgb(51, 183, 8)"
edx [ecx+120h],"rgb(51, 182, 9)"
ecx [esi+19Ch],"rgb(51, 181, 10)"
ecx [eax-100h],"rgb(51, 180, 11)"
edi [ecx+74h],"rgb(51, 179, 12)"
eax [edx-134h],"rgb(51, 178, 13)"
edx 4Bh,"rgb(51, 177, 14)"
eax [edi+14Ch],"rgb(51, 176, 15)"
call sub_401DAF,"rgb(51, 175, 16)"
ebx [edx+7Ch],"rgb(51, 174, 17)"
edx 83h,"rgb(51, 173, 18)"
[eax+0C0h] ecx,"rgb(51, 172, 19)"
[esi-0Ch] 0,"rgb(51, 171, 20)"
call sub_401629,"rgb(51, 170, 21)"
eax [ecx+14Ch],"rgb(51, 169, 22)"
short loc_4016D3,"rgb(51, 168, 23)"
esi [edx+60h],"rgb(51, 167, 24)"
short loc_401F79,"rgb(51, 166, 25)"
mov [edi+0B8h],"rgb(51, 165, 26)"
[edx+58h] eax,"rgb(51, 164, 27)"
[edx+60h] ecx,"rgb(51, 163, 28)"
call sub_401F7A,"rgb(51, 162, 29)"
esi 47h,"rgb(51, 161, 30)"
edi 36h,"rgb(51, 160, 31)"
eax [edx-0BCh],"rgb(51, 159, 32)"
edi [eax+13Ch],"rgb(51, 158, 33)"
call sub_401C31,"rgb(51, 157, 34)"
ecx [edx+100h],"rgb(51, 156, 35)"
[ebx+9Ch] ecx,"rgb(51, 155, 36)"
short loc_401708,"rgb(51, 154, 37)"
eax [ecx+0F8h],"rgb(51, 153, 38)"
esi [ecx+0FCh],"rgb(51, 152, 39)"
call sub_401D85,"rgb(51, 151, 40)"
call sub_401D5F,"rgb(51, 150, 41)"
ebx [ebp-34h],"rgb(50, 192, 0)"
edi 79h,"rgb(50, 191, 1)"
[ebp+var_8] 3Ch,"rgb(50, 190, 2)"
[ebp+var_8] 40h,"rgb(50, 189, 3)"
ecx [esi+1B0h],"rgb(50, 188, 4)"
call sub_401C73,"rgb(50, 187, 5)"
call sub_401C63,"rgb(50, 186, 6)"
esi [ebx+0CCh],"rgb(50, 185, 7)"
esi [ebx+188h],"rgb(50, 184, 8)"
call sub_401106,"rgb(50, 183, 9)"
ebx [edi+0F0h],"rgb(50, 182, 10)"
short loc_401853,"rgb(50, 181, 11)"
short loc_401867,"rgb(50, 180, 12)"
call sub_401B5B,"rgb(50, 179, 13)"
short loc_401F8A,"rgb(50, 178, 14)"
eax 193h,"rgb(50, 177, 15)"
eax 1B9h,"rgb(50, 176, 16)"
ecx [edi+188h],"rgb(50, 175, 17)"
[edx+54h] ecx,"rgb(50, 174, 18)"
ebx [edi+0DCh],"rgb(50, 173, 19)"
ebx [eax+144h],"rgb(50, 172, 20)"
[eax+0] edx,"rgb(50, 171, 21)"
[esi+20Ch] ebx,"rgb(50, 170, 22)"
[edi+94h] eax,"rgb(50, 169, 23)"
edx [esi+0CCh],"rgb(50, 168, 24)"
short loc_401D30,"rgb(50, 167, 25)"
edi 0FFFFFFFAh,"rgb(50, 166, 26)"
[ecx+104h] eax,"rgb(50, 165, 27)"
[ebp+var_3C] 7,"rgb(50, 164, 28)"
eax [edx+0F0h],"rgb(50, 163, 29)"
edx [eax+174h],"rgb(50, 162, 30)"
eax 0FFFFFFB9h,"rgb(50, 161, 31)"
dw 225h,"rgb(50, 160, 32)"
[ecx+1Ch] edi,"rgb(50, 159, 33)"
ecx [eax+14Ch],"rgb(50, 158, 34)"
edi [ecx+174h],"rgb(50, 157, 35)"
[ebx+70h] edx,"rgb(50, 156, 36)"
short loc_401481,"rgb(50, 155, 37)"
edi [ebx+84h],"rgb(50, 154, 38)"
ecx [esi-0C0h],"rgb(50, 153, 39)"
short loc_40156B,"rgb(50, 152, 40)"
short loc_401DDB,"rgb(50, 151, 41)"
edx [esi+13Ch],"rgb(50, 150, 42)"
short loc_409294,"rgb(55, 168, 18)"
call sub_401F43,"rgb(55, 167, 19)"
short loc_4012E3,"rgb(55, 166, 20)"
edx 23h,"rgb(55, 165, 21)"
edx 0FFFFFFD8h,"rgb(55, 164, 22)"
ebx 36h,"rgb(55, 163, 23)"
edx 0E1h,"rgb(55, 162, 24)"
sub [ebx+4],"rgb(55, 161, 25)"
edx [esi+158h],"rgb(55, 160, 26)"
short loc_401C1F,"rgb(55, 159, 27)"
edx [ecx+13Ch],"rgb(55, 158, 28)"
short loc_40147B,"rgb(55, 157, 29)"
short loc_4021F8,"rgb(55, 156, 30)"
call sub_401FCD,"rgb(55, 155, 31)"
short loc_401621,"rgb(55, 154, 32)"
short loc_401683,"rgb(55, 153, 33)"
short loc_4018D3,"rgb(55, 152, 34)"
eax 2460h,"rgb(55, 151, 35)"
short loc_4021DE,"rgb(55, 150, 36)"
[ebx+168h] eax,"rgb(54, 187, 0)"
short loc_401C7F,"rgb(54, 186, 1)"
eax 122h,"rgb(54, 185, 2)"
dw 13h,"rgb(54, 184, 3)"
dw 0F9h,"rgb(54, 183, 4)"
esi 61h,"rgb(54, 182, 5)"
eax [edi+170h],"rgb(54, 181, 6)"
mov [edx+0ACh],"rgb(54, 180, 7)"
mov [edi+134h],"rgb(54, 179, 8)"
edi [eax+0D0h],"rgb(54, 178, 9)"
esi [ebx+0C0h],"rgb(54, 177, 10)"
call sub_40180B,"rgb(54, 176, 11)"
short loc_40168F,"rgb(54, 175, 12)"
mov [edi+128h],"rgb(54, 174, 13)"
esi [eax+19Ch],"rgb(54, 173, 14)"
edx 0A4h,"rgb(54, 172, 15)"
dd 102h,"rgb(54, 171, 16)"
edx 6Bh,"rgb(54, 170, 17)"
ecx [eax-0A4h],"rgb(54, 169, 18)"
db 0CCh,"rgb(54, 168, 19)"
[ebp+var_8] 11h,"rgb(54, 167, 20)"
edi 5Fh,"rgb(54, 166, 21)"
[ecx+0A0h] edx,"rgb(54, 165, 22)"
[eax+9Ch] edx,"rgb(54, 164, 23)"
[esi+8Ch] ecx,"rgb(54, 163, 24)"
esi [eax+0F0h],"rgb(54, 162, 25)"
edx [edi+10Ch],"rgb(54, 161, 26)"
edx 0E4h,"rgb(54, 160, 27)"
edx 0FDh,"rgb(54, 159, 28)"
eax 205h,"rgb(54, 158, 29)"
short loc_401EF3,"rgb(54, 157, 30)"
ecx 46h,"rgb(54, 156, 31)"
esi [edx+0DCh],"rgb(54, 155, 32)"
[edx+3Ch] esi,"rgb(54, 154, 33)"
[edx+58h] ecx,"rgb(54, 153, 34)"
call sub_402326,"rgb(54, 152, 35)"
short loc_4017A1,"rgb(54, 151, 36)"
esi [ecx+0F0h],"rgb(54, 150, 37)"
call sub_40142E,"rgb(53, 188, 0)"
edx 71h,"rgb(53, 187, 1)"
edi [eax+6Ch],"rgb(53, 186, 2)"
dw 49h,"rgb(53, 185, 3)"
dw 383h,"rgb(53, 184, 4)"
esi [edi+170h],"rgb(53, 183, 5)"
esi [ebx+150h],"rgb(53, 182, 6)"
call sub_401C62,"rgb(53, 181, 7)"
eax [ebx+184h],"rgb(53, 180, 8)"
eax [ebx-0A8h],"rgb(53, 179, 9)"
eax [edi+148h],"rgb(53, 178, 10)"
eax 5Eh,"rgb(53, 177, 11)"
short loc_401937,"rgb(53, 176, 12)"
[ebx+0D8h] esi,"rgb(53, 175, 13)"
ebx 8Ch,"rgb(53, 174, 14)"
call sub_401352,"rgb(53, 173, 15)"
short loc_401A7B,"rgb(53, 172, 16)"
[eax+0A8h] ebx,"rgb(53, 171, 17)"
mov [edx+0B4h],"rgb(53, 170, 18)"
[eax+70h] esi,"rgb(53, 169, 19)"
esi [eax+0C4h],"rgb(53, 168, 20)"
short loc_4017C1,"rgb(53, 167, 21)"
mov [ecx+174h],"rgb(53, 166, 22)"
short loc_401ABC,"rgb(53, 165, 23)"
call sub_401F79,"rgb(53, 164, 24)"
short loc_401757,"rgb(53, 163, 25)"
short loc_401417,"rgb(53, 162, 26)"
[edx+54h] edi,"rgb(53, 161, 27)"
call sub_402345,"rgb(53, 160, 28)"
[ebp+var_48] 8,"rgb(53, 159, 29)"
edi [ebx+140h],"rgb(53, 158, 30)"
ecx 0FFFFFFC8h,"rgb(53, 157, 31)"
call sub_4020D3,"rgb(53, 156, 32)"
or [ecx+0Ch],"rgb(53, 155, 33)"
mov [esi-44h],"rgb(53, 154, 34)"
dd 40Ch,"rgb(53, 153, 35)"
short loc_401B63,"rgb(53, 152, 36)"
dd 0C0Ah,"rgb(53, 151, 37)"
[edi-4] ecx,"rgb(53, 150, 38)"
mov [edi+0ECh],"rgb(52, 189, 0)"
[edx+50h] ecx,"rgb(52, 188, 1)"
esi [ebx+0ACh],"rgb(52, 187, 2)"
eax [ecx-94h],"rgb(52, 186, 3)"
[eax+0A4h] ebx,"rgb(52, 185, 4)"
esi 37h,"rgb(52, 184, 5)"
[edi+78h] ecx,"rgb(52, 183, 6)"
call sub_401DED,"rgb(52, 182, 7)"
[ebp+var_1C] 6,"rgb(52, 181, 8)"
edx 88h,"rgb(52, 180, 9)"
edx [ebx+114h],"rgb(52, 179, 10)"
ecx 73h,"rgb(52, 178, 11)"
[edx+30h] ebx,"rgb(52, 177, 12)"
call sub_401799,"rgb(52, 176, 13)"
short loc_401A0A,"rgb(52, 175, 14)"
eax [edi+1E4h],"rgb(52, 174, 15)"
short loc_4012AF,"rgb(52, 173, 16)"
[eax+104h] ebx,"rgb(52, 172, 17)"
call sub_4023F4,"rgb(52, 171, 18)"
[esi-44h] ecx,"rgb(52, 170, 19)"
esi [eax+0B4h],"rgb(52, 169, 20)"
ecx [edi+194h],"rgb(52, 168, 21)"
dw 24h,"rgb(52, 167, 22)"
mov [ecx+160h],"rgb(52, 166, 23)"
esi [edx-88h],"rgb(52, 165, 24)"
[ebp+var_3C] 7Bh,"rgb(52, 164, 25)"
short loc_4016C3,"rgb(52, 163, 26)"
edi [esi+188h],"rgb(52, 162, 27)"
call sub_402444,"rgb(52, 161, 28)"
ecx 96h,"rgb(52, 160, 29)"
ecx 9Fh,"rgb(52, 159, 30)"
call sub_402430,"rgb(52, 158, 31)"
[edi+44h] ecx,"rgb(52, 157, 32)"
[esi+90h] edx,"rgb(52, 156, 33)"
call sub_401929,"rgb(52, 155, 34)"
eax 0CDh,"rgb(52, 154, 35)"
eax 5000h,"rgb(52, 153, 36)"
short loc_4019C7,"rgb(52, 152, 37)"
short loc_4022CA,"rgb(52, 151, 38)"
ecx 0A1h,"rgb(52, 150, 39)"
edi 35h,"rgb(51, 190, 0)"
eax [edi+1D0h],"rgb(51, 189, 1)"
short loc_401A53,"rgb(51, 188, 2)"
[edi+44h] edx,"rgb(51, 187, 3)"
edi [ebx+10Ch],"rgb(51, 186, 4)"
edi [ebx+11Ch],"rgb(51, 185, 5)"
edi [ebx+110h],"rgb(51, 184, 6)"
call sub_401F3F,"rgb(51, 183, 7)"
call sub_401F39,"rgb(51, 182, 8)"
call sub_401543,"rgb(51, 181, 9)"
short loc_4019F6,"rgb(51, 180, 10)"
[ebp+var_44] 2,"rgb(51, 179, 11)"
ebx [ecx+60h],"rgb(51, 178, 12)"
ecx [ecx-0Ch],"rgb(51, 177, 13)"
ecx [edi+164h],"rgb(51, 176, 14)"
short loc_40201F,"rgb(51, 175, 15)"
esi [ebx+0F4h],"rgb(51, 174, 16)"
[ebp+var_34] 19h,"rgb(51, 173, 17)"
edx [eax+0DCh],"rgb(51, 172, 18)"
add [ecx+1Ch],"rgb(51, 171, 19)"
edx 94h,"rgb(51, 170, 20)"
ebx [ebp-30h],"rgb(51, 169, 21)"
edi [eax+0E0h],"rgb(51, 168, 22)"
eax [ebx+1C4h],"rgb(51, 167, 23)"
eax 0FFFFFFD8h,"rgb(51, 166, 24)"
edx [esi+17Ch],"rgb(51, 165, 25)"
ebx [esi+100h],"rgb(51, 164, 26)"
ecx [edi+14Ch],"rgb(51, 163, 27)"
call sub_401B5E,"rgb(51, 162, 28)"
dw 6Bh,"rgb(51, 161, 29)"
dw 53h,"rgb(51, 160, 30)"
dw 58h,"rgb(51, 159, 31)"
eax [ecx+128h],"rgb(51, 158, 32)"
ebx 7Ch,"rgb(51, 157, 33)"
esi [edi+138h],"rgb(51, 156, 34)"
mov [eax+160h],"rgb(51, 155, 35)"
eax 0FFFFFFEBh,"rgb(51, 154, 36)"
short loc_401BA7,"rgb(51, 153, 37)"
dw 0C000h,"rgb(51, 152, 38)"
edi 3Ah,"rgb(51, 151, 39)"
short loc_401F24,"rgb(51, 150, 40)"
ecx 89h,"rgb(50, 191, 0)"
[esi+114h] ebx,"rgb(50, 190, 1)"
ecx [esi+15Ch],"rgb(50, 189, 2)"
edi [esi+14Ch],"rgb(50, 188, 3)"
short loc_401AC3,"rgb(50, 187, 4)"
esi [ecx+74h],"rgb(50, 186, 5)"
edi [eax+0C4h],"rgb(50, 185, 6)"
esi [ecx+84h],"rgb(50, 184, 7)"
short loc_4017C7,"rgb(50, 183, 8)"
[edi+54h] eax,"rgb(50, 182, 9)"
esi 67h,"rgb(50, 181, 10)"
short loc_401B52,"rgb(50, 180, 11)"
esi 0B7h,"rgb(50, 179, 12)"
db 4,"rgb(50, 178, 13)"
call sub_402410,"rgb(50, 177, 14)"
short loc_401AEC,"rgb(50, 176, 15)"
[ebx+0A4h] esi,"rgb(50, 175, 16)"
[ebp+var_34] 22h,"rgb(50, 174, 17)"
add [edi+14h],"rgb(50, 173, 18)"
short loc_401961,"rgb(50, 172, 19)"
[esi+0B8h] ecx,"rgb(50, 171, 20)"
mov [ecx+0B0h],"rgb(50, 170, 21)"
eax [ecx+180h],"rgb(50, 169, 22)"
short loc_401D8B,"rgb(50, 168, 23)"
edi 2Eh,"rgb(50, 167, 24)"
edx 0FAh,"rgb(50, 166, 25)"
edx [eax+158h],"rgb(50, 165, 26)"
short loc_4017E6,"rgb(50, 164, 27)"
[edi+0ECh] ebx,"rgb(50, 163, 28)"
short loc_401617,"rgb(50, 162, 29)"
edi [eax+0A0h],"rgb(50, 161, 30)"
ecx [eax+1B8h],"rgb(50, 160, 31)"
short loc_401BCF,"rgb(50, 159, 32)"
dd 7Dh,"rgb(50, 158, 33)"
[ecx-4] ebx,"rgb(50, 157, 34)"
short loc_40186F,"rgb(50, 156, 35)"
call sub_402511,"rgb(50, 155, 36)"
mov [eax+128h],"rgb(50, 154, 37)"
[edi+2Ch] edx,"rgb(50, 153, 38)"
edx [ecx+114h],"rgb(50, 152, 39)"
[esi+0A4h] ecx,"rgb(50, 151, 40)"
sub [edx],"rgb(50, 150, 41)"
dw 3ACh,"rgb(55, 168, 17)"
call sub_4023B6,"rgb(55, 167, 18)"
short loc_4019E7,"rgb(55, 166, 19)"
mov [edi-18h],"rgb(55, 165, 20)"
edx [ebx+100h],"rgb(55, 164, 21)"
short loc_401DAB,"rgb(55, 163, 22)"
short loc_401CE8,"rgb(55, 162, 23)"
short loc_401D0F,"rgb(55, 161, 24)"
call sub_4020BD,"rgb(55, 160, 25)"
[ebp+var_C] 35h,"rgb(55, 159, 26)"
eax [eax-18h],"rgb(55, 158, 27)"
[esi+0DCh] ecx,"rgb(55, 157, 28)"
short loc_401DD3,"rgb(55, 156, 29)"
add [ecx+0Ch],"rgb(55, 155, 30)"
[ebx+0F4h] esi,"rgb(55, 154, 31)"
call sub_401406,"rgb(55, 153, 32)"
eax [edx-0D8h],"rgb(55, 152, 33)"
call sub_40189E,"rgb(55, 151, 34)"
add [esi+44h],"rgb(55, 150, 35)"
esi [edx+144h],"rgb(54, 186, 0)"
edx [esi+130h],"rgb(54, 185, 1)"
edx [esi+114h],"rgb(54, 184, 2)"
edx [ecx+25Ch],"rgb(54, 183, 3)"
short loc_4022F6,"rgb(54, 182, 4)"
edi [ebx+13Ch],"rgb(54, 181, 5)"
eax [ecx+124h],"rgb(54, 180, 6)"
call sub_40147D,"rgb(54, 179, 7)"
[edx-94h] ebx,"rgb(54, 178, 8)"
esi [ebx+190h],"rgb(54, 177, 9)"
call sub_40179B,"rgb(54, 176, 10)"
[ebp+var_1C] 10h,"rgb(54, 175, 11)"
ecx [edx-148h],"rgb(54, 174, 12)"
edi [esi+160h],"rgb(54, 173, 13)"
edi [esi+120h],"rgb(54, 172, 14)"
short loc_401627,"rgb(54, 171, 15)"
edx [eax+0C0h],"rgb(54, 170, 16)"
short loc_40234F,"rgb(54, 169, 17)"
mov [eax+154h],"rgb(54, 168, 18)"
short loc_40244A,"rgb(54, 167, 19)"
short loc_4023ED,"rgb(54, 166, 20)"
short loc_401F63,"rgb(54, 165, 21)"
short loc_401337,"rgb(54, 164, 22)"
short loc_401E72,"rgb(54, 163, 23)"
edx [edi+134h],"rgb(54, 162, 24)"
or [ebp-18h],"rgb(54, 161, 25)"
[esi+0E0h] edi,"rgb(54, 160, 26)"
edi [esi+180h],"rgb(54, 159, 27)"
edx [edi+154h],"rgb(54, 158, 28)"
[ebp+var_14] 2Bh,"rgb(54, 157, 29)"
edi [esi+150h],"rgb(54, 156, 30)"
eax [ecx+108h],"rgb(54, 155, 31)"
short loc_401597,"rgb(54, 154, 32)"
short loc_4013EF,"rgb(54, 153, 33)"
edx [ebp-5Ch],"rgb(54, 152, 34)"
esi [eax+0BCh],"rgb(54, 151, 35)"
eax 8Fh,"rgb(54, 150, 36)"
eax [edx+1B8h],"rgb(53, 187, 0)"
ecx [ebx+184h],"rgb(53, 186, 1)"
ecx [ebx+16Ch],"rgb(53, 185, 2)"
short loc_402353,"rgb(53, 184, 3)"
call sub_401A8F,"rgb(53, 183, 4)"
edx [esi+148h],"rgb(53, 182, 5)"
ecx [eax+13Ch],"rgb(53, 181, 6)"
call sub_40127D,"rgb(53, 180, 7)"
call sub_401285,"rgb(53, 179, 8)"
call sub_402450,"rgb(53, 178, 9)"
[ebp+var_C] 0FFFFFF99h,"rgb(53, 177, 10)"
call sub_401482,"rgb(53, 176, 11)"
add [esi+80h],"rgb(53, 175, 12)"
short loc_401DD9,"rgb(53, 174, 13)"
short loc_401CDB,"rgb(53, 173, 14)"
call sub_40144A,"rgb(53, 172, 15)"
short loc_401BC0,"rgb(53, 171, 16)"
add [ebx+160h],"rgb(53, 170, 17)"
short loc_40180B,"rgb(53, 169, 18)"
short loc_4021D7,"rgb(53, 168, 19)"
short loc_401A27,"rgb(53, 167, 20)"
eax [edx+120h],"rgb(53, 166, 21)"
eax [ebx+108h],"rgb(53, 165, 22)"
short loc_407D2F,"rgb(53, 164, 23)"
call sub_40159A,"rgb(53, 163, 24)"
eax [ebx+1E4h],"rgb(53, 162, 25)"
short loc_40144B,"rgb(53, 161, 26)"
eax [edx+24Ch],"rgb(53, 160, 27)"
eax [esi+260h],"rgb(53, 159, 28)"
short loc_401A14,"rgb(53, 158, 29)"
short loc_4019BF,"rgb(53, 157, 30)"
[edi+4Ch] ebx,"rgb(53, 156, 31)"
ecx [eax+144h],"rgb(53, 155, 32)"
ecx [eax+1D4h],"rgb(53, 154, 33)"
short loc_4012EF,"rgb(53, 153, 34)"
[ebp+var_14] 14h,"rgb(53, 152, 35)"
edi [esi+1C4h],"rgb(53, 151, 36)"
[ebp-50h] ebx,"rgb(53, 150, 37)"
[ebx+0A4h] ecx,"rgb(52, 188, 0)"
call sub_402206,"rgb(52, 187, 1)"
ecx 0B2h,"rgb(52, 186, 2)"
ecx [eax+15Ch],"rgb(52, 185, 3)"
esi [ebx+170h],"rgb(52, 184, 4)"
[ecx+90h] eax,"rgb(52, 183, 5)"
short loc_401363,"rgb(52, 182, 6)"
short loc_4019FF,"rgb(52, 181, 7)"
eax 0FFFFFFA4h,"rgb(52, 180, 8)"
short loc_401127,"rgb(52, 179, 9)"
add [eax+38h],"rgb(52, 178, 10)"
short loc_401FC0,"rgb(52, 177, 11)"
[esi+108h] edi,"rgb(52, 176, 12)"
edi [ecx+0C4h],"rgb(52, 175, 13)"
[esi+134h] edi,"rgb(52, 174, 14)"
call sub_401357,"rgb(52, 173, 15)"
ptr [ecx+224h],"rgb(52, 172, 16)"
[edi+0Ch] edi,"rgb(52, 171, 17)"
dw 0A8h,"rgb(52, 170, 18)"
bh cl,"rgb(52, 169, 19)"
esi 7Bh,"rgb(52, 168, 20)"
call sub_4018F3,"rgb(52, 167, 21)"
[esi+14Ch] eax,"rgb(52, 166, 22)"
call sub_402553,"rgb(52, 165, 23)"
edi [esi+178h],"rgb(52, 164, 24)"
call sub_401DAE,"rgb(52, 163, 25)"
ecx [edi+0FCh],"rgb(52, 162, 26)"
ecx [edi+0F4h],"rgb(52, 161, 27)"
ebx 7Dh,"rgb(52, 160, 28)"
[ebx+84h] esi,"rgb(52, 159, 29)"
edx [eax+348h],"rgb(52, 158, 30)"
esi [edi+1CCh],"rgb(52, 157, 31)"
ecx 0D5h,"rgb(52, 156, 32)"
edx [ebx+184h],"rgb(52, 155, 33)"
eax [ecx+1C0h],"rgb(52, 154, 34)"
[eax+60h] edi,"rgb(52, 153, 35)"
dw 338h,"rgb(52, 152, 36)"
dw 334h,"rgb(52, 151, 37)"
edi [ebx+0F8h],"rgb(52, 150, 38)"
edi [ebp-54h],"rgb(51, 189, 0)"
edi [ebx+130h],"rgb(51, 188, 1)"
eax [esi+2D4h],"rgb(51, 187, 2)"
short loc_4020B7,"rgb(51, 186, 3)"
